"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Scilla bifolia","Zweiblättriger Blaustern","Staudengärtnerei StaudenSpatz",NA
"Senecio sarracenicus","Fluss-Greiskraut,Fluss-Kreuzkraut","Staudengärtnerei StaudenSpatz",NA
"Silene viscaria","Gewöhnliche Pechnelke","Staudengärtnerei StaudenSpatz",NA
"Sonchus palustris","Sumpf-Gänsedistel","Staudengärtnerei StaudenSpatz",NA
"Tetragonolobus maritimus","Spargelerbse,Spargelklee","Staudengärtnerei StaudenSpatz",NA
"Thalictrum lucidum","Glanz-Wiesenraute","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/glaenzende-wiesenraute-thalictrum-lucidum.html"
"Thlaspi montanum","Berg-Hellerkraut,Berg-Täschelkraut","Staudengärtnerei StaudenSpatz",NA
"Ulmus minor","Feld-Ulme","Staudengärtnerei StaudenSpatz",NA
"Valerianella carinata","Gekielter Feldsalat","Staudengärtnerei StaudenSpatz",NA
"Verbascum blattaria","Motten-Königskerze,Schaben-Königskerze, Schabenkraut","Staudengärtnerei StaudenSpatz",NA
"Verbascum phlomoides","Windblumen-Königskerze,Gewöhnlich-Königskerze, Windlicht-Königskerze","Staudengärtnerei StaudenSpatz",NA
"Vicia dumetorum","Hecken-Wicke","Staudengärtnerei StaudenSpatz",NA
"Mentha x rotundifolia","Apfel-Minze","Staudengärtnerei StaudenSpatz",NA
"Achillea macrophylla","Großblättrige Schafgarbe","Staudengärtnerei StaudenSpatz",NA
"Alchemilla alpina","Alpen-Frauenmantel,Alpen-Silbermantel, Bergfrauenmantel, Silberkraut, Silbermänteli","Staudengärtnerei StaudenSpatz",NA
"Astrantia bavarica","Bayerische Sterndolde","Staudengärtnerei StaudenSpatz",NA
"Bupleurum ranunculoides","Hahnenfuß-Hasenohr,Berg-Hasenohr","Staudengärtnerei StaudenSpatz",NA
"Cardamine alpina","Alpen-Schaumkraut","Staudengärtnerei StaudenSpatz",NA
"Horminum pyrenaicum","Drachenmaul","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/drachenmaul-horminum-pyrenaicum.html"
"Juniperus sabina","Sadebaum,Stink-Wacholder","Staudengärtnerei StaudenSpatz",NA
"Linum alpinum","Alpen-Lein","Staudengärtnerei StaudenSpatz",NA
"Minuartia austriaca","Österreichische Miere","Staudengärtnerei StaudenSpatz",NA
"Oxyria digyna","Alpen-Säuerling,Säuerling","Staudengärtnerei StaudenSpatz",NA
"Phyteuma betonicifolium","Ziestblättrige Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Phyteuma ovatum","Hallers Teufelskralle,Eirunde Teufelskralle, Eikopf-Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Potentilla crantzii","Zottiges Fingerkraut,Bergfingerkraut","Staudengärtnerei StaudenSpatz",NA
"Primula clusiana","Clusius-Primel","Staudengärtnerei StaudenSpatz",NA
"Rumex longifolius","Nordischer Ampfer,Langblättrige Ampfer","Staudengärtnerei StaudenSpatz",NA
"Salix caesia","Hechtblaue Weide,Blaugrüne Weide","Staudengärtnerei StaudenSpatz",NA
"Salix hastata","Spieß-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix herbacea","Kraut-Weide,Zwergweide","Staudengärtnerei StaudenSpatz",NA
"Salix reticulata","Netz-Weide","Staudengärtnerei StaudenSpatz",NA
"Senecio subalpinus","Berg-Greiskraut","Staudengärtnerei StaudenSpatz",NA
"Sibbaldia procumbens","Gelbling","Staudengärtnerei StaudenSpatz",NA
"Vaccinium macrocarpon","Großfrüchtige Moosbeere,Large Cranberry","Staudengärtnerei StaudenSpatz",NA
"Veronica fruticulosa","Halbstrauchehrenpreis,Strauchiger Ehrenpreis","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kleinstrauchiger-ehrenpreis-veronica-fruticulosa.html"
"Achillea ptarmica","Sumpf-Schafgarbe","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sumpf-schafgarbe-achillea-ptarmica.html"
"Achillea salicifolia","Weidenblättrige Sumpf-Schafgarbe","Staudengärtnerei StaudenSpatz",NA
"Acinos arvensis","Steinquendel","Staudengärtnerei StaudenSpatz",NA
"Agrimonia procera","Großer Odermennig","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wohlriechender-odermennig-agrimonia-procera.html"
"Ajuga genevensis","Genfer Günsel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/genfer-guensel-ajuga-genevensis.html"
"Ajuga reptans","Kriechender Günsel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kriechender-guensel-ajuga-reptans.html"
"Ajuga reptans","Kriechender Günsel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kriechender-guensel-catlins-giant-ajuga-reptans-catlins-giant.html"
"Alchemilla vulgaris","Gemeiner Frauenmantel,Alchemilla xanthochlora","Staudengärtnerei StaudenSpatz",NA
"Allium lusitanicum","Berg-Lauch","Staudengärtnerei StaudenSpatz",NA
"Ammophila arenaria","Gewöhnlicher Strandhafer","Staudengärtnerei StaudenSpatz",NA
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-allenii-anemone-nemorosa-allenii.html"
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-blue-eyes-anemone-nemorosa-blue-eyes.html"
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-bowles-purple-anemone-nemorosa-bowles-purple.html"
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-deisterglut-anemone-nemorosa-deisterglut.html"
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-parlez-vous-anemone-nemorosa-parlez-vous.html"
"Anemone nemorosa","Busch-Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/buschwindroeschen-rosea-anemone-nemorosa-rosea.html"
"Anemone ranunculoides","Gelbes Windröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gelbes-windroeschen-anemone-ranunculoides.html"
"Angelica palustris","Sumpf-Engelwurz","Staudengärtnerei StaudenSpatz",NA
"Angelica sylvestris","Wald-Engelwurz,Wilde Engelswurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/purpur-engelwurz-vicars-mead-angelica-sylvestris-vicars-mead.html"
"Angelica sylvestris","Wald-Engelwurz,Wilde Engelswurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wald-engelwurz-angelica-sylvestris.html"
"Anthyllis vulneraria","Gewöhnlicher Wundklee","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gewoehnlicher-wundklee-anthyllis-vulneraria.html"
"Anthyllis vulneraria","Gewöhnlicher Wundklee","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/orangeroter-wundklee-anthyllis-vulneraria-ssp-coccinea.html"
"Arabis hirsuta","Behaarte Gänsekresse,Rauhaarige Gänsekresse","Staudengärtnerei StaudenSpatz",NA
"Artemisia austriaca","Österreich-Wermut,Österreichischer Beifuß","Staudengärtnerei StaudenSpatz",NA
"Arum maculatum","Gefleckter Aronstab","Staudengärtnerei StaudenSpatz",NA
"Asarum europaeum","Heimische Haselwurz,Gewöhnliche Haselwurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gewoehnliche-haselwurz-asarum-europaeum.html"
"Asclepias syriaca","Gewöhnliche Seidenpflanze","Staudengärtnerei StaudenSpatz",NA
"Asperula cynanchica","Hügel-Meier","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/huegelmeister-huegelmeier-asperula-cynanchica.html"
"Asplenium ruta-muraria","Mauer-Streifenfarn,Mauerraute","Staudengärtnerei StaudenSpatz",NA
"Asplenium trichomanes","Braunstieliger Streifenfarn","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/streifenfarn-asplenium-trichomanes.html"
"Baldellia ranunculoides","Igelschlauch","Staudengärtnerei StaudenSpatz",NA
"Barbarea vulgaris","Winterkresse,Barbarkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/barbarakraut-barbarea-vulgaris.html"
"Berula erecta","Berle,Kleiner Merk, Schmalblättriger Merk","Staudengärtnerei StaudenSpatz",NA
"Betula pubescens","Moor-Birke","Staudengärtnerei StaudenSpatz",NA
"Bidens tripartita","Dreiteiliger Zweizahn","Staudengärtnerei StaudenSpatz",NA
"Bistorta officinalis","Schlangen-Wiesenknöterich","Staudengärtnerei StaudenSpatz",NA
"Blechnum spicant","Rippenfarn,Waldrippenfarn","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/rippenfarn-blechnum-spicant.html"
"Brachypodium pinnatum","Fieder-Zwenke","Staudengärtnerei StaudenSpatz",NA
"Briza media","Gewöhnliches Zittergras","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/zittergras-briza-media.html"
"Briza media","Gewöhnliches Zittergras","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/zittergras-zitterzebra-briza-media-zitterzebra.html"
"Calluna vulgaris","Besenheide,Heidekraut","Staudengärtnerei StaudenSpatz",NA
"Caltha palustris","Sumpf-Dotterblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sumpf-dotterblume-caltha-palustris.html"
"Campanula patula","Wiesen-Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wiesen-glockenblume-campanula-patula.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/pfirsichblaettrige-glockenblume-campanula-persicifolia.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/pfirsichblaettrige-glockenblume-grandiflora-campanula-persicifolia-grandiflora.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/pfirsichblaettrige-glockenblume-grandiflora-alba-campanula-persicifolia-alba.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/nessel-glockenblume-campanula-trachelium.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/Nesselblaettrige-Glockenblume-Album--Campanula-trachelium-.html"
"Cardamine amara","Kressen-Schaumkraut","Staudengärtnerei StaudenSpatz",NA
"Cardamine pratensis","Wiesen-Schaumkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wiesen-schaumkraut-cardamine-pratensis.html"
"Carduus nutans","Nickende Distel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/nickende-distel-carduus-nutans.html"
"Carex brizoides","Zittergras-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex caryophyllea","Frühlings-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex digitata","Finger-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex elata","Steife Segge","Staudengärtnerei StaudenSpatz",NA
"Carex flacca","Blaugrüne Segge","Staudengärtnerei StaudenSpatz",NA
"Carex montana","Berg-Segge","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/berg-segge-carex-montana.html"
"Carex panicea","Hirse-Segge","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/hirse-segge-carex-panicea.html"
"Carex paniculata","Rispen-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex pendula","Hänge-Segge,Riesen-Segge, Große Segge, Hängende Segge","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/riesen-segge-carex-pendula.html"
"Carex remota","Winkel-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex rostrata","Schnabel-Segge","Staudengärtnerei StaudenSpatz",NA
"Carex sylvatica","Wald-Segge","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wald-segge-carex-sylvatica.html"
"Carlina vulgaris","Golddistel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gewoehnliche-golddistel-carlina-vulgaris.html"
"Carum carvi","Echter Kümmel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/echter-kuemmel-carum-carvi.html"
"Centaurea cyanus","Kornblume","Staudengärtnerei StaudenSpatz",NA
"Centaurea jacea","Wiesen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/schmalblaettrige-wiesen-flockenblume-centaurea-jacea-ssp-angustifolia.html"
"Centaurea jacea","Wiesen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wiesen-flockenblume-centaurea-jacea.html"
"Centaurea nigrescens","Schwärzliche Flockenblume","Staudengärtnerei StaudenSpatz",NA
"Centaurea scabiosa","Skabiosen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/skabiosen-flockenblume-centaurea-scabiosa.html"
"Centaurium erythraea","Echtes Tausendgüldenkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/tausendgueldenkraut-centaurium-erythraea.html"
"Ceratophyllum demersum","Raues Hornblatt,Gemeines Hornblatt","Staudengärtnerei StaudenSpatz",NA
"Chaerophyllum bulbosum","Knolliger Kälberkropf","Staudengärtnerei StaudenSpatz",NA
"Chrysosplenium alternifolium","Wechselblättriges Milzkraut,Gold-Milzkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wechselblaettriges-milzkraut-chrysosplenium-alternifolium.html"
"Circaea lutetiana","Großes Hexenkraut,Gewöhnliches Hexenkraut","Staudengärtnerei StaudenSpatz",NA
"Cirsium acaulon","Stängellose Kratzdistel","Staudengärtnerei StaudenSpatz",NA
"Cirsium canum","Graue Kratzdistel","Staudengärtnerei StaudenSpatz",NA
"Cirsium oleraceum","Kohldistel","Staudengärtnerei StaudenSpatz",NA
"Clinopodium vulgare","Gemeiner Wirbeldost","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gewoehnlicher-wirbeldost-clinopodium-vulgare.html"
"Colchicum autumnale","Herbstzeitlose","Staudengärtnerei StaudenSpatz",NA
"Comarum palustre","Sumpf-Blutauge","Staudengärtnerei StaudenSpatz",NA
"Crataegus laevigata","Zweigriffeliger Weißdorn","Staudengärtnerei StaudenSpatz",NA
"Crataegus macrocarpa","Großfrüchtiger Weißdorn","Staudengärtnerei StaudenSpatz",NA
"Crepis biennis","Wiesen-Pippau","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wiesen-pippau-crepis-biennis.html"
"Crepis paludosa","Sumpf-Pippau","Staudengärtnerei StaudenSpatz",NA
"Cruciata laevipes","Gewimpertes Kreuzlabkraut","Staudengärtnerei StaudenSpatz",NA
"Cynosurus cristatus","Weide-Kammgras","Staudengärtnerei StaudenSpatz",NA
"Cystopteris fragilis","Zerbrechlicher Blasenfarn,Gewöhnlicher Blasenfarn","Staudengärtnerei StaudenSpatz",NA
"Dactylis polygama","Wald-Knaulgras","Staudengärtnerei StaudenSpatz",NA
"Danthonia decumbens","Dreizahn","Staudengärtnerei StaudenSpatz",NA
"Elymus caninus","Hunds-Quecke","Staudengärtnerei StaudenSpatz",NA
"Equisetum fluviatile","Teich-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Equisetum hyemale","Winter-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Equisetum palustre","Sumpf-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Euphrasia stricta","Steifer Augentrost","Staudengärtnerei StaudenSpatz",NA
"Fragaria viridis","Knack-Erdbeere,Hügel-Erdbeere","Staudengärtnerei StaudenSpatz",NA
"Gagea lutea","Wald-Gelbstern,Gewöhnlicher Gelbstern, Wald-Goldstern","Staudengärtnerei StaudenSpatz",NA
"Galeobdolon luteum","Echte Goldnessel,Gold-Taubnessel","Staudengärtnerei StaudenSpatz",NA
"Galeopsis angustifolia","Schmalblättriger Hohlzahn","Staudengärtnerei StaudenSpatz",NA
"Galeopsis speciosa","Bunter Hohlzahn","Staudengärtnerei StaudenSpatz",NA
"Galium odoratum","Waldmeister,Wohlriechendes Labkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/waldmeister-galium-odoratum.html"
"Galium palustre","Sumpf-Labkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sumpf-labkraut-galium-palustre.html"
"Galium saxatile","Harzer Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium sylvaticum","Wald-Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium uliginosum","Moor-Labkraut","Staudengärtnerei StaudenSpatz",NA
"Genista tinctoria","Färber-Ginster","Staudengärtnerei StaudenSpatz",NA
"Geranium dissectum","Schlitzblättriger Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium palustre","Sumpf-Storchschnabel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sumpf-storchschnabel-geranium-palustre.html"
"Geranium sanguineum","Blut-Storchschnabel,Blutroter Storchschnabel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/blut-storchschnabel-geranium-sanguineum.html"
"Geum rivale","Bach-Nelkenwurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/bach-nelkenwurz-blutstroepferl-geum-rivale.html"
"Glyceria notata","Falt-Schwaden,Gefalteter Schwaden","Staudengärtnerei StaudenSpatz",NA
"Gymnocarpium dryopteris","Eichenfarn","Staudengärtnerei StaudenSpatz",NA
"Gypsophila fastigiata","Ebensträußiges Gipskraut","Staudengärtnerei StaudenSpatz",NA
"Helictotrichon pubescens","Flaumiger Wiesenhafer","Staudengärtnerei StaudenSpatz",NA
"Hepatica nobilis","Leberblümchen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/leberbluemchen-hepatica-nobilis.html"
"Hieracium levicaule","Dünnstängliges Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium murorum","Wald-Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium piloselloides","Florentiner Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hordelymus europaeus","Waldgerste","Staudengärtnerei StaudenSpatz",NA
"Hypericum maculatum","Geflecktes Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum montanum","Berg-Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum tetrapterum","Flügel-Hartheu","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gefluegeltes-johanniskraut-hypericum-tetrapterum.html"
"Impatiens noli-tangere","Großes Springkraut","Staudengärtnerei StaudenSpatz",NA
"Inula helenium","Echter Alant","Staudengärtnerei StaudenSpatz",NA
"Inula salicina","Weidenblättriger Alant","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/weidenblaettriger-alant-inula-salicina.html"
"Juncus conglomeratus","Knäuel-Binse","Staudengärtnerei StaudenSpatz",NA
"Juncus inflexus","Blaugrüne Binse","Staudengärtnerei StaudenSpatz",NA
"Juniperus communis","Gewöhnlicher Wacholder,Gemeiner Wacholder","Staudengärtnerei StaudenSpatz",NA
"Lamium maculatum","Gefleckte Taubnessel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gefleckte-taubnessel-lamium-maculatum.html"
"Lathyrus linifolius","Berg-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus niger","Schwarze Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus sylvestris","Wilde Platterbse,Wald-Platterbse","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wald-platterbse-lathyrus-sylvestris.html"
"Lathyrus tuberosus","Knollen-Platterbse","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/knollen-platterbse-lathyrus-tuberosus.html"
"Lathyrus vernus","Frühlings-Platterbse","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/fruehlings-platterbse-lathyrus-vernus.html"
"Leucanthemum ircutianum","Fettwiesen-Margerite","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/fettwiesen-margerite-leucanthemum-ircutianum.html"
"Leymus arenarius","Strandroggen,Blauer Helm","Staudengärtnerei StaudenSpatz",NA
"Listera ovata","Großes Zweiblatt","Staudengärtnerei StaudenSpatz",NA
"Lonicera periclymenum","Deutsches Geißblatt,Waldgeißblatt","Staudengärtnerei StaudenSpatz",NA
"Lotus pedunculatus","Sumpf-Hornklee","Staudengärtnerei StaudenSpatz",NA
"Luzula luzuloides","Weißliche Hainsimse","Staudengärtnerei StaudenSpatz",NA
"Lychnis flos-cuculi","Kuckucks-Lichtnelke,Silene flos-cuculi","Staudengärtnerei StaudenSpatz",NA
"Lysimachia nemorum","Hain-Gilbweiderich","Staudengärtnerei StaudenSpatz",NA
"Malva alcea","Rosen-Malve,Sigmarskraut, Spitzblatt-Malve","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/rosenpappel-siegmarskraut-malva-alcea.html"
"Melampyrum nemorosum","Hain-Wachtelweizen","Staudengärtnerei StaudenSpatz",NA
"Melica nutans","Nickendes Perlgras","Staudengärtnerei StaudenSpatz",NA
"Mentha longifolia","Ross-Minze,Langblättrige Minze","Staudengärtnerei StaudenSpatz",NA
"Mercurialis perennis","Ausdauerndes Bingelkraut","Staudengärtnerei StaudenSpatz",NA
"Milium effusum","Wald-Flattergras,Waldhirse","Staudengärtnerei StaudenSpatz",NA
"Myrrhis odorata","Süßdolde,Myrrhenkerbel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/suessdolde-myrrhis-odorata.html"
"Nardus stricta","Borstgras,Hirschhaar, Bürstling, Fachs, Narde","Staudengärtnerei StaudenSpatz",NA
"Nasturtium officinale","Gewöhnliche Brunnenkresse,Echte Brunnenkresse","Staudengärtnerei StaudenSpatz",NA
"Noccaea caerulescens","Gebirgs-Täschelkraut,Gebirgs-Hellerkraut","Staudengärtnerei StaudenSpatz",NA
"Odontites vulgaris","Roter Zahntrost","Staudengärtnerei StaudenSpatz",NA
"Ononis repens","Kriechende Hauhechel","Staudengärtnerei StaudenSpatz",NA
"Ononis spinosa","Dornige Hauhechel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/dorniger-hauhechel-ononis-spinosa.html"
"Origanum vulgare","Oregano,Echter Dost, Wilder Majoran","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wilder-majoran-echter-dost-origanum-vulgare.html"
"Parietaria judaica","Ausgebreitetes Glaskraut,Mauer-Glaskraut","Staudengärtnerei StaudenSpatz",NA
"Paris quadrifolia","Vierblättrige Einbeere","Staudengärtnerei StaudenSpatz",NA
"Petasites hybridus","Gewöhnliche Pestwurz","Staudengärtnerei StaudenSpatz",NA
"Petasites spurius","Filzige Pestwurz","Staudengärtnerei StaudenSpatz",NA
"Phegopteris connectilis","Buchenfarn","Staudengärtnerei StaudenSpatz",NA
"Pimpinella major","Große Pimpinelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/grosse-bibernelle-pimpinella-major.html"
"Pimpinella major","Große Pimpinelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/grosse-bibernelle-rosea-pimpinella-major-rosea.html"
"Pimpinella nigra","Schwarze Pimpinelle","Staudengärtnerei StaudenSpatz",NA
"Pimpinella saxifraga","Kleine Pimpinelle,Steinbrechwurz, Steinpetersilie","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/bibernelle-pimpinella-saxifraga.html"
"Polygala comosa","Schopf-Kreuzblümchen","Staudengärtnerei StaudenSpatz",NA
"Polygala vulgaris","Gewöhnliches Kreuzblümchen","Staudengärtnerei StaudenSpatz",NA
"Polygonatum multiflorum","Vielblütige Weißwurz,Vielblütiges Salomonssiegel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/vielbluetiger-salomonsiegel-polygonatum-multiflorum.html"
"Polygonatum odoratum","Echtes Salomonssiegel,Wohlriechende Weißwurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/duft-salomonsiegel-polygonatum-odoratum.html"
"Polypodium vulgare","Gemeiner Tüpfelfarn","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/tuepfelfarn-polypodium-vulgare.html"
"Polystichum aculeatum","Gelappter Schildfarn,Stacheliger Schildfarn, Glanz-Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Potamogeton crispus","Krauses Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Potamogeton natans","Schwimmendes Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla erecta","Blutwurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/blutwurz-tormentill-potentilla-erecta.html"
"Potentilla neumanniana","Frühlings-Fingerkraut,Potentilla verna","Staudengärtnerei StaudenSpatz",NA
"Primula veris","Wiesen-Schlüsselblume,Wald-Schlüsselblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/echte-schluesselblume-wiesen-schluesselblume-primula-veris.html"
"Pulicaria dysenterica","Großes Flohkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria obscura","Dunkles Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Ranunculus bulbosus","Knolliger Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus flammula","Brennender Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Rhinanthus minor","Kleiner Klappertopf","Staudengärtnerei StaudenSpatz",NA
"Rhinanthus serotinus","Großer Klappertopf","Staudengärtnerei StaudenSpatz",NA
"Rhododendron tomentosum","Sumpf-Porst","Staudengärtnerei StaudenSpatz",NA
"Rosa dumalis","Vogesen-Rose,Schuttrose, Blaugrüne Rose, Graugrüne Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa rubiginosa","Wein-Rose,Schottische Zaunrose","Staudengärtnerei StaudenSpatz",NA
"Rubus parviflorus","Weiße Zimthimbeere","Staudengärtnerei StaudenSpatz",NA
"Rubus saxatilis","Steinbeere","Staudengärtnerei StaudenSpatz",NA
"Rumex acetosa","Wiesen-Sauerampfer,Großer Sauerampfer","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/blutampfer-rumex-acetosa-var-sanguinea.html"
"Rumex acetosa","Wiesen-Sauerampfer,Großer Sauerampfer","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wiesen-sauerampfer-rumex-acetosa.html"
"Rumex conglomeratus","Knäuel-Ampfer,Streifwurtz, Knäuelblütiger Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex sanguineus","Blut-Ampfer,Hain-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Sagittaria sagittifolia","Gewöhnliches Pfeilkraut,Pfeilblatt","Staudengärtnerei StaudenSpatz",NA
"Salix aurita","Ohr-Weide,Öhrchen-Weide. Salbei-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix fragilis","Bruch-Weide","Staudengärtnerei StaudenSpatz",NA
