"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Mentha pulegium","Polei-Minze","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/mentha-pulegium-saatgut-kaufen.html"
"Mentha pulegium","Polei-Minze","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/mentha-pulegium-768-wildpflanze-naturnah.html"
"Menyanthes trifoliata","Fieberklee,Bitterklee","Hof Berg-Garten",NA
"Mespilus germanica","Echte Mispel","Hof Berg-Garten",NA
"Meum athamanticum","Bärwurz","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/meum-athamanticum-saatgut-kaufen.html"
"Meum athamanticum","Bärwurz","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/meum-athamanticum-771-wildpflanze-naturnah.html"
"Misopates orontium","Acker-Löwenmaul","Hof Berg-Garten",NA
"Moehringia muscosa","Moos-Nabelmiere","Hof Berg-Garten",NA
"Muscari botryoides","Kleine Traubenhyazinthe,Straußhyazinthe","Hof Berg-Garten",NA
"Muscari comosum","Schopfige Traubenhyazinthe","Hof Berg-Garten",NA
"Muscari neglectum","Weinbergs-Träubel","Hof Berg-Garten",NA
"Myosotis rehsteineri","Rehsteiners Vergissmeinnicht,Bodensee-Vergissmeinnicht","Hof Berg-Garten",NA
"Myricaria germanica","Deutsche Tamariske,Rispelstrauch","Hof Berg-Garten",NA
"Myriophyllum verticillatum","Quirliges Tausendblatt","Hof Berg-Garten",NA
"Nepeta cataria","Katzenminze","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/nepeta-cataria-saatgut-kaufen.html"
"Nepeta cataria","Katzenminze","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/nepeta-cataria-780-wildpflanze-naturnah.html"
"Nigella arvensis","Acker-Schwarzkümmel","Hof Berg-Garten",NA
"Nonea pulla","Braunes Mönchskraut,Dunkles Runzelnüsschen, Napfkraut","Hof Berg-Garten",NA
"Nymphaea alba","Weiße Seerose,Wasserlilie","Hof Berg-Garten",NA
"Nymphaea candida","Kleine Seerose","Hof Berg-Garten",NA
"Nymphoides peltata","Europäische Seekanne,Teichenzian","Hof Berg-Garten",NA
"Odontites luteus","Gelber Zahntrost","Hof Berg-Garten",NA
"Oenanthe peucedanifolia","Haarstrangblättriger Wasserfenchel","Hof Berg-Garten",NA
"Onobrychis montana","Berg-Esparsette","Hof Berg-Garten",NA
"Ononis natrix","Gelbe Hauhechel","Hof Berg-Garten",NA
"Onopordum acanthium","Gewöhnliche Eselsdistel","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/onopordum-acanthium-saatgut-kaufen.html"
"Onopordum acanthium","Gewöhnliche Eselsdistel","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/onopordum-acanthium-785-wildpflanze-naturnah.html"
"Orlaya grandiflora","Strahlen-Breitsame","Hof Berg-Garten",NA
"Ornithogalum nutans","Nickender Milchstern,Nickende Vogelmilch","Hof Berg-Garten",NA
"Ornithopus perpusillus","Kleiner Vogelfuß,Mäusewicke","Hof Berg-Garten",NA
"Osmunda regalis","Königsfarn","Hof Berg-Garten",NA
"Oxytropis pilosa","Steppen-Spitzkiel","Hof Berg-Garten",NA
"Papaver argemone","Sand-Mohn","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/papaver-argemone-saatgut-kaufen.html"
"Papaver dubium","Saat-Mohn","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/papaver-dubium-saatgut-kaufen.html"
"Petrorhagia prolifera","Sprossende Felsennelke","Hof Berg-Garten",NA
"Peucedanum alsaticum","Elsässer Haarstrang","Hof Berg-Garten",NA
"Peucedanum carvifolia","Kümmel-Haarstrang,Kümmelblatt-Haarstrang","Hof Berg-Garten",NA
"Peucedanum cervaria","Hirschwurz-Haarstrang","Hof Berg-Garten",NA
"Peucedanum officinale","Echter Haarstrang","Hof Berg-Garten",NA
"Peucedanum oreoselinum","Berg-Haarstrang","Hof Berg-Garten",NA
"Peucedanum ostruthium","Meisterwurz","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/peucedanum-ostruthium-wildpflanze-naturnah.html"
"Peucedanum palustre","Sumpf-Haarstrang","Hof Berg-Garten",NA
"Phleum phleoides","Steppen-Lieschgras","Hof Berg-Garten",NA
"Phyteuma orbiculare","Kugelige Teufelskralle","Hof Berg-Garten",NA
"Platanthera bifolia","Weiße Waldhyazinthe","Hof Berg-Garten",NA
"Platanthera chlorantha","Grünliche Waldhyazinthe","Hof Berg-Garten",NA
"Poa alpina","Alpen-Rispengras","Hof Berg-Garten",NA
"Polemonium caeruleum","Blaue Himmelsleiter,Jakobsleiter","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/polemonium-caeruleum-saatgut-kaufen.html"
"Polemonium caeruleum","Blaue Himmelsleiter,Jakobsleiter","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/polemonium-caeruleum-799-wildpflanze-naturnah.html"
"Polystichum braunii","Brauns Schildfarn","Hof Berg-Garten",NA
"Populus nigra","Schwarz-Pappel,Saarbaum","Hof Berg-Garten",NA
"Potentilla alba","Weißes Fingerkraut","Hof Berg-Garten",NA
"Potentilla aurea","Gold-Fingerkraut","Hof Berg-Garten",NA
"Potentilla incana","Sand-Fingerkraut","Hof Berg-Garten",NA
"Potentilla palustris","Sumpfblutauge,Sumpf-Fingerkraut","Hof Berg-Garten",NA
"Potentilla rupestris","Felsen-Fingerkraut","Hof Berg-Garten",NA
"Primula auricula","Alpen-Aurikel","Hof Berg-Garten",NA
"Primula hirsuta","Behaarte Primel","Hof Berg-Garten",NA
"Primula vulgaris","Stängellose Schlüsselblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-vulgaris-wildpflanze-naturnah.html"
"Prunella grandiflora","Großblütige Braunelle","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/prunella-grandiflora-saatgut-kaufen.html"
"Prunella grandiflora","Großblütige Braunelle","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/prunella-grandiflora-814-wildpflanze-naturnah.html"
"Pseudolysimachion longifolium","Langblättriger Ehrenpreis","Hof Berg-Garten",NA
"Pulmonaria mollis","Weiches Lungenkraut","Hof Berg-Garten",NA
"Pulsatilla vulgaris","Gewöhnliche Kuhschelle","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/pulsatilla-vulgaris-817-wildpflanze-naturnah.html"
"Pyrus pyraster","Wildbirne","Hof Berg-Garten",NA
"Quercus pubescens","Flaum-Eiche","Hof Berg-Garten",NA
"Ranunculus aquatilis","Gewöhnlicher Wasserhahnenfuß","Hof Berg-Garten",NA
"Ranunculus arvensis","Acker-Hahnenfuß","Hof Berg-Garten",NA
"Ranunculus lingua","Zungen-Hahnenfuß","Hof Berg-Garten",NA
"Ranunculus montanus","Berg-Hahnenfuß","Hof Berg-Garten",NA
"Rhamnus saxatilis","Felsen-Kreuzdorn","Hof Berg-Garten",NA
"Rhodiola rosea","Rosenwurz","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/rhodiola-rosea-wildpflanze-naturnah.html"
"Rhododendron ferrugineum","Rostblättrige Alpenrose","Hof Berg-Garten",NA
"Ribes petraeum","Felsen-Johannisbeere","Hof Berg-Garten",NA
"Rosa agrestis","Ackerrose","Hof Berg-Garten",NA
"Rosa elliptica","Keilblättrige Rose","Hof Berg-Garten",NA
"Rosa gallica","Essigrose","Hof Berg-Garten",NA
"Rosa glauca","Hechtrose,Rotblättrige Rose","Hof Berg-Garten",NA
"Rosa jundzillii","Raublättrige Rose","Hof Berg-Garten",NA
"Rosa majalis","Zimtrose","Hof Berg-Garten",NA
"Rosa micrantha","Kleinblütige Rose","Hof Berg-Garten",NA
"Rosa pendulina","Hängefrucht-Rose,Ackerheckenrose, Alpenheckenrose","Hof Berg-Garten",NA
"Rosa stylosa","Griffel-Rose","Hof Berg-Garten",NA
"Rosa tomentella","Flaumrose,Stumpfblättrige Rose","Hof Berg-Garten",NA
"Rosa villosa","Apfelrose","Hof Berg-Garten",NA
"Rubus chamaemorus","Moltebeere","Hof Berg-Garten",NA
"Rumex aquaticus","Wasser-Ampfer","Hof Berg-Garten",NA
"Rumex hydrolapathum","Fluß-Ampfer","Hof Berg-Garten",NA
"Rumex maritimus","Strand-Ampfer,Ufer-Ampfer","Hof Berg-Garten",NA
"Ruta graveolens","Wein-Raute","Hof Berg-Garten",NA
"Sagina nodosa","Knotiges Mastkraut","Hof Berg-Garten",NA
"Salix daphnoides","Reif-Weide","Hof Berg-Garten",NA
"Salix pentandra","Lorbeer-Weide","Hof Berg-Garten",NA
"Salix starkeana","Bleiche Weide","Hof Berg-Garten",NA
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/salvia-nemorosa-826-wildpflanze-naturnah.html"
"Saxifraga aizoides","Fetthennen-Steinbrech","Hof Berg-Garten",NA
"Saxifraga granulata","Körnchen-Steinbrech","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/saxifraga-granulata-saatgut-kaufen.html"
"Saxifraga granulata","Körnchen-Steinbrech","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saxifraga-granulata-837-wildpflanze-naturnah.html"
"Saxifraga paniculata","Rispen-Steinbrech,Trauben-Steinbrech, Immergrüner Steinbrech","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saxifraga-paniculata-wildpflanze-naturnah.html"
"Scabiosa canescens","Duft-Skabiose","Hof Berg-Garten",NA
"Scandix pecten-veneris","Venuskamm,Nadelkerbel","Hof Berg-Garten",NA
"Schoenoplectus tabernaemontani","Salz-Teichbinse,Graue Seebinse","Hof Berg-Garten",NA
"Schoenus nigricans","Schwarzes Kopfried,Kopfbinse","Hof Berg-Garten",NA
"Scleranthus perennis","Ausdauernder Knäuel","Hof Berg-Garten",NA
"Scorzonera austriaca","Österreichische Schwarzwurzel","Hof Berg-Garten",NA
"Scorzonera hispanica","Garten-Schwarzwurzel,Spanische Schwarzwurzel","Hof Berg-Garten",NA
"Scorzonera humilis","Niedrige Schwarzwurzel,Gartenschwarzwurzel","Hof Berg-Garten",NA
"Scrophularia auriculata","Wasser-Braunwurz","Hof Berg-Garten",NA
"Scutellaria minor","Kleines Helmkraut,Moorschildkraut","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scutellaria-minor-wildpflanze-naturnah.html"
"Sedum dasyphyllum","Buckel-Fetthenne","Hof Berg-Garten",NA
"Selinum carvifolia","Kümmel-Silge,Kümmelblättrige Silge","Hof Berg-Garten",NA
"Sempervivum tectorum","Dach-Hauswurz","Hof Berg-Garten",NA
"Senecio paludosus","Sumpf-Greiskraut,Sumpf-Kreuzkraut, Jacobaea paludosa","Hof Berg-Garten",NA
"Serratula tinctoria","Färber-Scharte","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/serratula-tinctoria-saatgut-kaufen.html"
"Serratula tinctoria","Färber-Scharte","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/serratula-tinctoria-856-wildpflanze-naturnah.html"
"Seseli annuum","Steppenfenchel","Hof Berg-Garten",NA
"Seseli hippomarathrum","Pferde-Sesel,Pferdedill","Hof Berg-Garten",NA
"Seseli libanotis","Berg-Heilwurz","Hof Berg-Garten",NA
"Silene otites","Ohrlöffel-Leimkraut","Hof Berg-Garten",NA
"Sisymbrium orientale","Orientalische Rauke","Hof Berg-Garten",NA
"Sium latifolium","Breitblättriger Merk","Hof Berg-Garten",NA
"Sorbus chamaemespilus","Zwerg-Mehlbeere","Hof Berg-Garten",NA
"Sorbus domestica","Speierling","Hof Berg-Garten",NA
"Stachys germanica","Deutscher Ziest","Hof Berg-Garten",NA
"Stipa calamagrostis","Silber-Raugras,Kamelhaargras","Hof Berg-Garten",NA
"Stipa capillata","Haar-Pfriemengras,Büschel Haargras, Haarfedergras","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/product-1002-wildpflanze-naturnah.html"
"Stipa pennata","Echtes Federgras,Flausch-Federgras","Hof Berg-Garten",NA
"Stipa pulcherrima","Pracht-Federgras","Hof Berg-Garten",NA
"Stratiotes aloides","Krebsschere","Hof Berg-Garten",NA
"Taxus baccata","Europäische Eibe,Gemeine Eibe","Hof Berg-Garten",NA
"Tephroseris helenitis","Spatelblättriges Aschenkraut","Hof Berg-Garten",NA
"Teucrium botrys","Trauben-Gamander","Hof Berg-Garten",NA
"Teucrium montanum","Berg-Gamander","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/teucrium-montanum-wildpflanze-naturnah.html"
"Teucrium scordium","Knoblauch-Gamander,Lauch-Gamander","Hof Berg-Garten",NA
"Thalictrum minus","Kleine Wiesenraute","Hof Berg-Garten",NA
"Thelypteris palustris","Sumpffarn","Hof Berg-Garten",NA
"Thesium bavarum","Bayerisches Vermeinkraut,Berg-Leinblatt, Bayrisches Leinblatt","Hof Berg-Garten",NA
"Thymus serpyllum","Sand-Thymian,Feld-Thymian","Hof Berg-Garten",NA
"Trapa natans","Wassernuss","Hof Berg-Garten",NA
"Trichophorum cespitosum","Rasen-Haarsimse","Hof Berg-Garten",NA
"Trientalis europaea","Siebenstern","Hof Berg-Garten",NA
"Trifolium alpestre","Hügel-Klee","Hof Berg-Garten",NA
"Trifolium montanum","Berg-Klee","Hof Berg-Garten",NA
"Trifolium rubens","Purpur-Klee,Fuchsschwanz-Klee","Hof Berg-Garten",NA
"Trinia glauca","Blaugrüner Faserschirm,Scherbet, Kleiner Faserschirm","Hof Berg-Garten",NA
"Trollius europaeus","Europäische Trollblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/trollius-europaeus-saatgut-kaufen.html"
"Trollius europaeus","Europäische Trollblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/trollius-europaeus-896-wildpflanze-naturnah.html"
"Tulipa sylvestris","Wilde Tulpe,Weinbergstulpe, Wald-Tulpe","Hof Berg-Garten",NA
"Typha angustifolia","Schmalblättriger Rohrkolben","Hof Berg-Garten",NA
"Typha minima","Zwerg-Rohrkolben","Hof Berg-Garten",NA
"Typha shuttleworthii","Shuttleworths Rohrkolben,Grauer Rohrkolben","Hof Berg-Garten",NA
"Ulmus laevis","Flatter-Ulme","Hof Berg-Garten",NA
"Utricularia vulgaris","Gewöhnlicher Wasserschlauch","Hof Berg-Garten",NA
"Vaccinium oxycoccos","Gewöhnliche Moosbeere,Kranbeere","Hof Berg-Garten",NA
"Vaccinium uliginosum","Rauschbeere,Moor-Heidelbeere","Hof Berg-Garten",NA
"Vaccinium vitis-idaea","Preiselbeere,Kronsbeere","Hof Berg-Garten",NA
"Veronica austriaca","Österreichischer Ehrenpreis","Hof Berg-Garten",NA
"Vicia cassubica","Kassuben-Wicke","Hof Berg-Garten",NA
"Vicia pisiformis","Erbsen-Wicke","Hof Berg-Garten",NA
"Viola elatior","Hohes Veilchen","Hof Berg-Garten",NA
"Viola palustris","Sumpf-Veilchen","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/viola-palustris-wildpflanze-naturnah.html"
"Viola rupestris","Sand-Veilchen","Hof Berg-Garten",NA
"Woodsia ilvensis","Südlicher Wimperfarn,Rostrote Wimperfarn","Hof Berg-Garten",NA
"Anarrhinum bellidifolium","Lochschlund","Hof Berg-Garten",NA
"Cochlearia officinalis","Echtes Löffelkraut","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/cochlearia-officinalis-saatgut-kaufen.html"
"Dracocephalum ruyschiana","Nordischer Drachenkopf,Schwedischer Drachenkopf","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/dracocephalum-ruyschiana-wildpflanze-naturnah.html"
"Epilobium dodonaei","Rosmarin-Weidenröschen","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/epilobium-dodonaei-saatgut-kaufen.html"
"Epilobium dodonaei","Rosmarin-Weidenröschen","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/epilobium-dodonaei-649-wildpflanze-naturnah.html"
"Euphorbia epithymoides","Vielfarbige Wolfsmilch,Bunt-Wolfsmilch","Hof Berg-Garten",NA
"Hypericum elodes","Sumpf-Johanniskraut","Hof Berg-Garten",NA
"Inula ensifolia","Schwert-Alant,Schmalblättriger Alant","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/inula-ensifolia-wildpflanze-naturnah.html"
"Polystichum setiferum","Grannen-Schildfarn,Borstiger Schildfarn, Weicher Schildfarn","Hof Berg-Garten",NA
"Primula x pubescens","Bastard-Aurikel","Hof Berg-Garten",NA
"Sagina subulata","Sternmoos,Pfriemen-Mastkraut","Hof Berg-Garten",NA
"Salix alpina","Alpenweide","Hof Berg-Garten",NA
"Verbascum phoeniceum","Violette Königskerze,Purpur-Königskerze, Phönizische Königskerze","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/verbascum-phoeniceum-saatgut-kaufen.html"
"Verbascum phoeniceum","Violette Königskerze,Purpur-Königskerze, Phönizische Königskerze","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/verbascum-phoeniceum-905-wildpflanze-naturnah.html"
"Adenophora liliifolia","Becherglocke,Lilienblättrige Becherglocke","Hof Berg-Garten",NA
"Artemisia scoparia","Besen-Beifuß","Hof Berg-Garten",NA
"Calamintha nepeta","Kleinblütige Bergminze,Steinquendel","Hof Berg-Garten",NA
"Lysimachia punctata","Punktierter Gilbweiderich","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/lysimachia-punctata-wildpflanze-naturnah.html"
"Pulsatilla patens","Finger-Kuhschelle","Hof Berg-Garten",NA
"Ranunculus polyanthemos","Verschiedenschnabeliger Hain-Hahnenfuß","Hof Berg-Garten",NA
"Rubus nemoralis","Hain-Brombeere","Hof Berg-Garten",NA
"Salix myrtilloides","Heidelbeer-Weide,Sumpfweide, Moor-Weide","Hof Berg-Garten",NA
"Saponaria ocymoides","Rotes Seifenkraut,Kriechendes Seifenkraut","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saponaria-ocymoides-wildpflanze-naturnah.html"
"Scorzonera purpurea","Rote Schwarzwurzel,Violette Schwarzwurzel","Hof Berg-Garten",NA
"Tamus communis","Gemeine Schmerwurz","Hof Berg-Garten",NA
"Triglochin maritimum","Strand-Dreizack,Salz-Dreizack, Röhrkohl","Hof Berg-Garten",NA
"Adonis vernalis","Frühlings-Adonisröschen","Hof Berg-Garten",NA
"Astragalus alpinus","Alpen-Tragant","Hof Berg-Garten",NA
"Barbarea stricta","Steife Winterkresse,Steifes Barbarakraut","Hof Berg-Garten",NA
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-latifolia-saatgut-kaufen.html"
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-latifolia-574-wildpflanze-naturnah.html"
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-latifolia-alba-wildpflanze-naturnah.html"
"Chaerophyllum aromaticum","Gewürz-Kälberkropf","Hof Berg-Garten",NA
"Doronicum pardalianches","Kriechende Gämswurz","Hof Berg-Garten",NA
"Epilobium fleischeri","Fleischers Weidenröschen","Hof Berg-Garten",NA
"Galanthus nivalis","Schneeglöckchen","Hof Berg-Garten",NA
"Laser trilobum","Gewöhnlicher Rosskümmel","Hof Berg-Garten",NA
"Leontopodium alpinum","Alpen-Edelweiß","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/leontopodium-alpinum-wildpflanze-naturnah.html"
"Onobrychis arenaria","Sand-Esparsette","Hof Berg-Garten",NA
"Potentilla anglica","Englisches Fingerkraut,Niederliegendes Fingerkraut","Hof Berg-Garten",NA
"Pulmonaria angustifolia","Schmalblättriges Lungenkraut","Hof Berg-Garten",NA
"Staphylea pinnata","Gemeine Pimpernuss","Hof Berg-Garten",NA
"Acer monspessulanum","Französischer Ahorn,Burgenahorn","Hof Berg-Garten",NA
"Alisma lanceolatum","Lanzettblättriger Froschlöffel","Hof Berg-Garten",NA
"Anthemis austriaca","Österreichische Hundskamille","Hof Berg-Garten",NA
"Asplenium scolopendrium","Hirschzungenfarn,Hirschzunge","Hof Berg-Garten",NA
"Bolboschoenus maritimus","Gewöhnliche Strandsimse,Strandbinse","Hof Berg-Garten",NA
"Brassica nigra","Schwarzer Senf","Hof Berg-Garten",NA
"Butomus umbellatus","Schwanenblume,Wasserliesch, Blumenbinse","Hof Berg-Garten",NA
"Callitriche palustris","Sumpf-Wasserstern,Frühlings-Wasserstern","Hof Berg-Garten",NA
"Carex riparia","Ufer-Segge","Hof Berg-Garten",NA
"Chamaecytisus ratisbonensis","Regensburger Zwergginster,Cytisus ratisbonensis","Hof Berg-Garten",NA
"Chamaecytisus supinus","Kopf-Zwergginster","Hof Berg-Garten",NA
"Clematis recta","Aufrechte Waldrebe","Hof Berg-Garten",NA
"Cornus mas","Kornelkirsche","Hof Berg-Garten",NA
"Corydalis solida","Gefingerter Lerchensporn","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/corydalis-solida--1025.html"
"Cotoneaster integerrimus","Gewöhnliche Zwergmispel","Hof Berg-Garten",NA
"Cyclamen purpurascens","Europäisches Alpenveilchen","Hof Berg-Garten",NA
"Dipsacus pilosus","Behaarte Karde","Hof Berg-Garten",NA
"Erica tetralix","Moor-Glockenheide","Hof Berg-Garten",NA
"Fallopia dumetorum","Hecken-Flügelknöterich","Hof Berg-Garten",NA
"Gentiana acaulis","Kiesel-Glocken-Enzian,Kochscher Enzian, Stängelloser Enzian","Hof Berg-Garten",NA
"Geranium rotundifolium","Rundblättriger Storchschnabel","Hof Berg-Garten",NA
"Helianthemum apenninum","Apenninen-Sonnenröschen","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/helianthemum-apenninum-wildpflanze-naturnah.html"
"Helleborus foetidus","Palmblatt Nieswurz,Stinkende Nieswurz","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/helleborus-foetidus--1023.html"
"Ilex aquifolium","Europäische Stechpalme","Hof Berg-Garten",NA
"Isatis tinctoria","Färberwaid","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/isatis-tinctoria-saatgut-kaufen.html"
"Kickxia spuria","Eiblättriges Tännelkraut,Eiblättriges Schlangenmaul, Eiblättriges Leinkraut","Hof Berg-Garten",NA
"Lithospermum purpurocaeruleum","Blauroter Steinsame,Blaurote Rindszunge, Purpurblauer Steinsame","Hof Berg-Garten",NA
"Lunaria rediviva","Ausdauerndes Silberblatt,Mehrjähriges Silberblatt, Wilde Mondviole","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/lunaria-rediviva-saatgut-kaufen.html"
"Lunaria rediviva","Ausdauerndes Silberblatt,Mehrjähriges Silberblatt, Wilde Mondviole","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/lunaria-rediviva-741-wildpflanze-naturnah.html"
"Luzula nivea","Schneeweiße Hainsimse,Schnee-Marbel","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/luzula-nivea-wildpflanze-naturnah.html"
"Malva moschata","Moschusmalve","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/malva-moschata-saatgut-kaufen.html"
"Malva moschata","Moschusmalve","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/malva-moschata-753-wildpflanze-naturnah.html"
"Melittis melissophyllum","Immenblatt","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/melittis-melissophyllum-wildpflanze-naturnah.html"
"Petrorhagia saxifraga","Steinbrechfelsennelke,Felsennelke","Hof Berg-Garten",NA
"Physalis alkekengi","Lampionkirsche","Hof Berg-Garten",NA
"Phyteuma nigrum","Schwarze Teufelskralle","Hof Berg-Garten",NA
"Poa chaixii","Wald-Rispengras,Berg-Rispengras","Hof Berg-Garten",NA
"Polypodium interjectum","Mittlerer Tüpfelfarn","Hof Berg-Garten",NA
"Populus x canescens","Grau-Pappel","Hof Berg-Garten",NA
"Populus alba","Silber-Pappel,Weiß-Pappel","Hof Berg-Garten",NA
"Potamogeton lucens","Spiegelndes Laichkraut","Hof Berg-Garten",NA
"Primula farinosa","Mehlprimel","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-farinosa-811--1024.html"
"Prunus mahaleb","Steinweichsel,Felsenkirsche, Weichselkirsche","Hof Berg-Garten",NA
"Reseda luteola","Färber-Resede,Färber-Wau","Hof Berg-Garten",NA
"Ribes nigrum","Schwarze Johannisbeere","Hof Berg-Garten",NA
"Rosa sherardii","Samtrose","Hof Berg-Garten",NA
"Rosa tomentosa","Filz-Rose","Hof Berg-Garten",NA
"Salix rosmarinifolia","Rosmarin-Weide","Hof Berg-Garten",NA
"Scilla bifolia","Zweiblättriger Blaustern","Hof Berg-Garten",NA
"Senecio sarracenicus","Fluss-Greiskraut,Fluss-Kreuzkraut","Hof Berg-Garten",NA
"Silene viscaria","Gewöhnliche Pechnelke","Hof Berg-Garten",NA
"Sonchus palustris","Sumpf-Gänsedistel","Hof Berg-Garten",NA
"Tetragonolobus maritimus","Spargelerbse,Spargelklee","Hof Berg-Garten",NA
"Thalictrum lucidum","Glanz-Wiesenraute","Hof Berg-Garten",NA
"Thlaspi montanum","Berg-Hellerkraut,Berg-Täschelkraut","Hof Berg-Garten",NA
"Ulmus minor","Feld-Ulme","Hof Berg-Garten",NA
"Valerianella carinata","Gekielter Feldsalat","Hof Berg-Garten",NA
"Verbascum blattaria","Motten-Königskerze,Schaben-Königskerze, Schabenkraut","Hof Berg-Garten",NA
"Verbascum phlomoides","Windblumen-Königskerze,Gewöhnlich-Königskerze, Windlicht-Königskerze","Hof Berg-Garten",NA
"Vicia dumetorum","Hecken-Wicke","Hof Berg-Garten",NA
"Mentha x rotundifolia","Apfel-Minze","Hof Berg-Garten",NA
"Achillea macrophylla","Großblättrige Schafgarbe","Hof Berg-Garten",NA
