"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Lathyrus tuberosus","Knollen-Platterbse","Blauetikett Bornträger",NA
"Lathyrus vernus","Frühlings-Platterbse","Blauetikett Bornträger",NA
"Leucanthemum ircutianum","Fettwiesen-Margerite","Blauetikett Bornträger",NA
"Leymus arenarius","Strandroggen,Blauer Helm","Blauetikett Bornträger",NA
"Listera ovata","Großes Zweiblatt","Blauetikett Bornträger",NA
"Lonicera periclymenum","Deutsches Geißblatt,Waldgeißblatt","Blauetikett Bornträger",NA
"Lotus pedunculatus","Sumpf-Hornklee","Blauetikett Bornträger",NA
"Luzula luzuloides","Weißliche Hainsimse","Blauetikett Bornträger",NA
"Lychnis flos-cuculi","Kuckucks-Lichtnelke,Silene flos-cuculi","Blauetikett Bornträger",NA
"Lysimachia nemorum","Hain-Gilbweiderich","Blauetikett Bornträger",NA
"Malva alcea","Rosen-Malve,Sigmarskraut, Spitzblatt-Malve","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/malva-alcea-rosenpappel.html"
"Melampyrum nemorosum","Hain-Wachtelweizen","Blauetikett Bornträger",NA
"Melica nutans","Nickendes Perlgras","Blauetikett Bornträger",NA
"Mentha longifolia","Ross-Minze,Langblättrige Minze","Blauetikett Bornträger",NA
"Mercurialis perennis","Ausdauerndes Bingelkraut","Blauetikett Bornträger",NA
"Milium effusum","Wald-Flattergras,Waldhirse","Blauetikett Bornträger",NA
"Myrrhis odorata","Süßdolde,Myrrhenkerbel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/myrrhis-odorata-s-dolde.html"
"Nardus stricta","Borstgras,Hirschhaar, Bürstling, Fachs, Narde","Blauetikett Bornträger",NA
"Nasturtium officinale","Gewöhnliche Brunnenkresse,Echte Brunnenkresse","Blauetikett Bornträger",NA
"Noccaea caerulescens","Gebirgs-Täschelkraut,Gebirgs-Hellerkraut","Blauetikett Bornträger",NA
"Odontites vulgaris","Roter Zahntrost","Blauetikett Bornträger",NA
"Ononis repens","Kriechende Hauhechel","Blauetikett Bornträger",NA
"Ononis spinosa","Dornige Hauhechel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dornige-hauhechel.html"
"Ononis spinosa","Dornige Hauhechel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dorniger-hauhechel.html"
"Origanum vulgare","Oregano,Echter Dost, Wilder Majoran","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/origanum-vulgare-wilder-majoran.html"
"Parietaria judaica","Ausgebreitetes Glaskraut,Mauer-Glaskraut","Blauetikett Bornträger",NA
"Paris quadrifolia","Vierblättrige Einbeere","Blauetikett Bornträger",NA
"Petasites hybridus","Gewöhnliche Pestwurz","Blauetikett Bornträger",NA
"Petasites spurius","Filzige Pestwurz","Blauetikett Bornträger",NA
"Phegopteris connectilis","Buchenfarn","Blauetikett Bornträger",NA
"Pimpinella major","Große Pimpinelle","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pimpinella-major-gro-e-bibernelle.html"
"Pimpinella nigra","Schwarze Pimpinelle","Blauetikett Bornträger",NA
"Pimpinella saxifraga","Kleine Pimpinelle,Steinbrechwurz, Steinpetersilie","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pimpinella-saxifraga-kleine-bibernelle.html"
"Polygala comosa","Schopf-Kreuzblümchen","Blauetikett Bornträger",NA
"Polygala vulgaris","Gewöhnliches Kreuzblümchen","Blauetikett Bornträger",NA
"Polygonatum multiflorum","Vielblütige Weißwurz,Vielblütiges Salomonssiegel","Blauetikett Bornträger",NA
"Polygonatum odoratum","Echtes Salomonssiegel,Wohlriechende Weißwurz","Blauetikett Bornträger",NA
"Polypodium vulgare","Gemeiner Tüpfelfarn","Blauetikett Bornträger",NA
"Polystichum aculeatum","Gelappter Schildfarn,Stacheliger Schildfarn, Glanz-Schildfarn","Blauetikett Bornträger",NA
"Potamogeton crispus","Krauses Laichkraut","Blauetikett Bornträger",NA
"Potamogeton natans","Schwimmendes Laichkraut","Blauetikett Bornträger",NA
"Potentilla erecta","Blutwurz","Blauetikett Bornträger",NA
"Potentilla neumanniana","Frühlings-Fingerkraut,Potentilla verna","Blauetikett Bornträger",NA
"Primula veris","Wiesen-Schlüsselblume,Wald-Schlüsselblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wiesenschl-sselblume-primula-veris.html"
"Primula veris","Wiesen-Schlüsselblume,Wald-Schlüsselblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/primula-veris-schluesselblume.html"
"Pulicaria dysenterica","Großes Flohkraut","Blauetikett Bornträger",NA
"Pulmonaria obscura","Dunkles Lungenkraut","Blauetikett Bornträger",NA
"Ranunculus bulbosus","Knolliger Hahnenfuß","Blauetikett Bornträger",NA
"Ranunculus flammula","Brennender Hahnenfuß","Blauetikett Bornträger",NA
"Rhinanthus minor","Kleiner Klappertopf","Blauetikett Bornträger",NA
"Rhinanthus serotinus","Großer Klappertopf","Blauetikett Bornträger",NA
"Rhododendron tomentosum","Sumpf-Porst","Blauetikett Bornträger",NA
"Rosa dumalis","Vogesen-Rose,Schuttrose, Blaugrüne Rose, Graugrüne Rose","Blauetikett Bornträger",NA
"Rosa rubiginosa","Wein-Rose,Schottische Zaunrose","Blauetikett Bornträger",NA
"Rubus parviflorus","Weiße Zimthimbeere","Blauetikett Bornträger",NA
"Rubus saxatilis","Steinbeere","Blauetikett Bornträger",NA
"Rumex acetosa","Wiesen-Sauerampfer,Großer Sauerampfer","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/gro-er-sauerampfer-rumex-acetosa.html"
"Rumex conglomeratus","Knäuel-Ampfer,Streifwurtz, Knäuelblütiger Ampfer","Blauetikett Bornträger",NA
"Rumex sanguineus","Blut-Ampfer,Hain-Ampfer","Blauetikett Bornträger",NA
"Sagittaria sagittifolia","Gewöhnliches Pfeilkraut,Pfeilblatt","Blauetikett Bornträger",NA
"Salix aurita","Ohr-Weide,Öhrchen-Weide. Salbei-Weide","Blauetikett Bornträger",NA
"Salix fragilis","Bruch-Weide","Blauetikett Bornträger",NA
"Salvia pratensis","Wiesensalbei","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/salvia-pratensis-wiesensalbei.html"
"Sanguisorba officinalis","Großer Wiesenknopf,Echter Wiesenknopf","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/grosser-wiesenknopf-sanguisorba-officinalis.html"
"Sanguisorba officinalis","Großer Wiesenknopf,Echter Wiesenknopf","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/sanguisorba-officinalis-gro-er-wiesenknopf.html"
"Sanicula europaea","Wald-Sanikel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/sanicula-europaea-sanikel.html"
"Scabiosa columbaria","Tauben-Skabiose","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/scabiosa-columbaria-tauben-scabiose.html"
"Schoenoplectus lacustris","Gewöhnliche Teichbinse,Grüne Teichbins","Blauetikett Bornträger",NA
"Scirpus sylvaticus","Wald-Simse","Blauetikett Bornträger",NA
"Scrophularia umbrosa","Flügel-Braunwurz,Geflügelte Braunwurz","Blauetikett Bornträger",NA
"Scrophularia vernalis","Frühlings-Braunwurz","Blauetikett Bornträger",NA
"Sedum rupestre","Felsen-Fetthenne,Tripmadam","Blauetikett Bornträger",NA
"Selinum dubium","Brenndolden-Silge,Gewöhnliche Brenndolde","Blauetikett Bornträger",NA
"Senecio aquaticus","Wasser-Greiskraut,Wasser-Kreuzkraut","Blauetikett Bornträger",NA
"Senecio ovatus","Fuchssches Greiskraut,Fuchskreuzkraut","Blauetikett Bornträger",NA
"Sherardia arvensis","Ackerröte","Blauetikett Bornträger",NA
"Silaum silaus","Wiesen-Silau,Silau, Gewöhnliche Wiesensilge","Blauetikett Bornträger",NA
"Silene noctiflora","Acker-Lichtnelke","Blauetikett Bornträger",NA
"Silene nutans","Nickendes Leimkraut","Blauetikett Bornträger",NA
"Solidago virgaurea","Gewöhnliche Goldrute","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/solidago-virgaurea-echte-goldrute.html"
"Sparganium emersum","Einfacher Igelkolben","Blauetikett Bornträger",NA
"Stachys recta","Aufrechter Ziest","Blauetikett Bornträger",NA
"Stachys sylvatica","Wald-Ziest","Blauetikett Bornträger",NA
"Stellaria alsine","Quell-Sternmiere,Bach-Sternmiere","Blauetikett Bornträger",NA
"Stellaria holostea","Große Sternmiere","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/stellaria-holostea-sternmiere.html"
"Stellaria nemorum","Hain-Sternmiere,Wald-Sternmiere","Blauetikett Bornträger",NA
"Succisa pratensis","Teufelsabbiss","Blauetikett Bornträger",NA
"Teucrium scorodonia","Salbei-Gamander,Wald-Gamander","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/teucrium-scorodonia-salbei-gamander.html"
"Thalictrum flavum","Gelbe Wiesenraute","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thalictrum-flavum-gelbe-wiesenraute.html"
"Turritis glabra","Turmkraut,Turmkresse, Kahle Gänsekresse","Blauetikett Bornträger",NA
"Valeriana dioica","Kleiner Baldrian","Blauetikett Bornträger",NA
"Valeriana officinalis","Echter Baldrian","Blauetikett Bornträger",NA
"Valerianella locusta","Feldsalat","Blauetikett Bornträger",NA
"Verbena officinalis","Echtes Eisenkraut,Taubenkraut, Katzenblutkraut, Sagenkraut, Verbene, Wunschkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/verbena-officinalis-eisenkraut.html"
"Veronica beccabunga","Bachbunge","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/bach-ehrenpreis-veronica-beccabunga.html"
"Veronica beccabunga","Bachbunge","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-beccabunga-bachbunge.html"
"Veronica beccabunga","Bachbunge","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-beccabunga-bachbunge-6164.html"
"Veronica prostrata","Niederliegender Ehrenpreis","Blauetikett Bornträger",NA
"Veronica spicata","Ähriger Ehrenpreis,Pseudolysimachion spicatum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-spicata-aehriger-ehrenpreis.html"
"Veronica teucrium","Großer Ehrenpreis,Aufrechter Ehrenpreis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-teucrium-gro-er-ehrenpreis.html"
"Vicia tenuifolia","Feinblättrige Wicke","Blauetikett Bornträger",NA
"Vincetoxicum hirundinaria","Weiße Schwalbenwurz","Blauetikett Bornträger",NA
"Viola canina","Hunds-Veilchen","Blauetikett Bornträger",NA
"Viola hirta","Behaartes Veilchen,Raues Veilchen","Blauetikett Bornträger",NA
"Viola reichenbachiana","Wald-Veilchen","Blauetikett Bornträger",NA
"Biscutella laevigata","Glatt-Brillenschötchen","Blauetikett Bornträger",NA
"Chaerophyllum hirsutum","Behaarter Kälberkropf","Blauetikett Bornträger",NA
"Daphne mezereum","Echter Seidelbast","Blauetikett Bornträger",NA
"Glebionis segetum","Saat-Wucherblume","Blauetikett Bornträger",NA
"Hypericum hirsutum","Behaartes Johanniskraut,Rauhaariges Hartheu","Blauetikett Bornträger",NA
"Laserpitium latifolium","Breitblättriges Laserkraut","Blauetikett Bornträger",NA
"Sesleria caerulea","Halden-Blaugras,Gewöhnliches Blaugras, Moor-Kopfgras","Blauetikett Bornträger",NA
"Abies alba","Weiß-Tanne,Edel-Tanne, Silber-Tanne","Blauetikett Bornträger",NA
"Alchemilla xanthochlora","Gelbgrüner Frauenmantel","Blauetikett Bornträger",NA
"Alyssum montanum","Berg-Steinkraut,Steinkresse, Steinrich","Blauetikett Bornträger",NA
"Astrantia major","Große Sterndolde","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/astrantia-major-sterndolde.html"
"Carex obtusata","Stumpfe Segge","Blauetikett Bornträger",NA
"Cerinthe minor","Kleine Wachsblume","Blauetikett Bornträger",NA
"Chaerophyllum aureum","Gold-Kälberkropf","Blauetikett Bornträger",NA
"Dianthus arenarius","Sand-Nelke","Blauetikett Bornträger",NA
"Eryngium planum","Flachblatt-Mannstreu,Kleiner Mannstreu","Blauetikett Bornträger",NA
"Genista anglica","Englischer Ginster","Blauetikett Bornträger",NA
"Geranium sylvaticum","Wald-Storchschnabel","Blauetikett Bornträger",NA
"Myrica gale","Moor-Gagel,Gagelstrauch","Blauetikett Bornträger",NA
"Ononis arvensis","Bocks-Hauhechel","Blauetikett Bornträger",NA
"Primula elatior","Hohe Schlüsselblume,Wald-Schlüsselblume","Blauetikett Bornträger",NA
"Pulsatilla pratensis","Wiesen-Kuhschelle,Schwarz-Küchenschelle","Blauetikett Bornträger",NA
"Campanula bononiensis","Bologneser Glockenblume","Blauetikett Bornträger",NA
"Campanula rapunculus","Rapunzel-Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/rapunzel-glockenblume-campanula-rapunculus.html"
"Cephalanthera damasonium","Bleiches Waldvöglein","Blauetikett Bornträger",NA
"Lilium martagon","Türkenbundlilie","Blauetikett Bornträger",NA
"Phyteuma spicatum","Weiße Teufelskralle","Blauetikett Bornträger",NA
"Picea abies","Gewöhnliche Fichte,Rotfichte, Rottanne","Blauetikett Bornträger",NA
"Prunus avium","Vogelkirsche,Süßkirsche","Blauetikett Bornträger",NA
"Scabiosa ochroleuca","Gelbe Skabiose,Gelbblühendes Krätzkraut","Blauetikett Bornträger",NA
"Senecio erucifolius","Raukenblättriges Greiskraut,Raukenblättrige Greiskraut","Blauetikett Bornträger",NA
"Sorbus torminalis","Elsbeere,Atlasbeere, Elzeberere","Blauetikett Bornträger",NA
"Tanacetum corymbosum","Straußblütige Wucherblume,Straußblütige Margerite","Blauetikett Bornträger",NA
"Campanula sibirica","Steppen-Glockenblume","Blauetikett Bornträger",NA
"Corydalis pumila","Zwerg-Lerchensporn","Blauetikett Bornträger",NA
"Geranium pratense","Wiesen-Storchschnabel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wiesenstorchschnabel-geranium-pratense.html"
"Geranium pratense","Wiesen-Storchschnabel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wiesenstochschnabel-geranium-pratense.html"
"Geranium pratense","Wiesen-Storchschnabel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/geranium-pratense-wiesenstorchschnabel.html"
"Inula conyzae","Dürrwurz-Alant","Blauetikett Bornträger",NA
"Leonurus cardiaca","Echtes Herzgespann,Löwenschweif","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/leonurus-cardiaca-herzgespann.html"
"Medicago falcata","Sichelklee","Blauetikett Bornträger",NA
"Onobrychis viciifolia","Saat-Esparsette,Wilde Esparsette","Blauetikett Bornträger",NA
"Ranunculus lanuginosus","Wolliger Hahnenfuß","Blauetikett Bornträger",NA
"Salix repens","Kriech-Weide","Blauetikett Bornträger",NA
"Salvia verticillata","Quirlblütiger Salbei","Blauetikett Bornträger",NA
"Sanguisorba minor","Kleiner Wiesenknopf,Pimpinelle","Blauetikett Bornträger",NA
"Trisetum flavescens","Wiesen-Goldhafer","Blauetikett Bornträger",NA
"Ulmus glabra","Berg-Ulme","Blauetikett Bornträger",NA
"Valeriana sambucifolia","Holunderblättriger Baldrian","Blauetikett Bornträger",NA
"Vicia sylvatica","Wald-Wicke","Blauetikett Bornträger",NA
"Acer campestre","Feldahorn,Maßholder","Blauetikett Bornträger",NA
"Cardamine flexuosa","Wald-Schaumkraut","Blauetikett Bornträger",NA
"Festuca altissima","Wald-Schwingel","Blauetikett Bornträger",NA
"Leucanthemum vulgare","Wiesen-Margerite,Frühe Margerite","Blauetikett Bornträger",NA
"Lonicera xylosteum","Rote Heckenkirsche","Blauetikett Bornträger",NA
"Myosotis sylvatica","Wald-Vergissmeinnicht","Blauetikett Bornträger",NA
"Plantago major","Breitwegerich","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/plantago-major-breitwegerich.html"
"Prunus domestica","Pflaume,Zwetschge","Blauetikett Bornträger",NA
"Sparganium erectum","Ästiger Igelkolben,Aufrechter Igelkolben","Blauetikett Bornträger",NA
"Actaea spicata","Christophskraut","Blauetikett Bornträger",NA
"Armeria maritima","Strand-Grasnelke","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/armeria-maritima-grasnelke.html"
"Cymbalaria muralis","Zimbelkraut","Blauetikett Bornträger",NA
"Linum austriacum","Österreichischer Lein","Blauetikett Bornträger",NA
"Lotus corniculatus","Gewöhnlicher Hornklee","Blauetikett Bornträger",NA
"Malva neglecta","Weg-Malve,Kleine Malve","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wegmalve-malva-neglecta.html"
"Malva neglecta","Weg-Malve,Kleine Malve","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/malva-neglecta-wegmalve-k-sepappel.html"
"Malva sylvestris","Wilde Malve","Blauetikett Bornträger",NA
"Melica uniflora","Einblütiges Perlgras","Blauetikett Bornträger",NA
"Myriophyllum spicatum","Ähriges Tausendblatt","Blauetikett Bornträger",NA
"Potentilla recta","Aufrechtes Fingerkraut","Blauetikett Bornträger",NA
"Pseudofumaria lutea","Gelber Lerchensporn","Blauetikett Bornträger",NA
"Rhamnus cathartica","Kreuzdorn,Wegedorn","Blauetikett Bornträger",NA
"Salix alba","Silber-Weide","Blauetikett Bornträger",NA
"Thymus pulegioides","Breitblättriger Thymian,Gemeiner Thymian, Gewöhnlicher Thymian, Quendel-Thymian, Arznei-Thymian, Feld-Thymian","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thymus-pulegioides-feldthymian.html"
"Viburnum opulus","Gemeiner Schneeball","Blauetikett Bornträger",NA
"Allium ursinum","Bärlauch","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/b-rlauch-wilder-knoblauch-allium-ursinum.html"
"Allium ursinum","Bärlauch","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/allium-ursinum-baerlauch.html"
"Artemisia verlotiorum","Verlotscher Beifuß","Blauetikett Bornträger",NA
"Euphorbia dulcis","Süße Wolfsmilch","Blauetikett Bornträger",NA
"Leucojum aestivum","Sommer-Knotenblume","Blauetikett Bornträger",NA
"Potentilla sterilis","Erdbeer-Fingerkraut","Blauetikett Bornträger",NA
"Prenanthes purpurea","Purpur-Hasenlattich","Blauetikett Bornträger",NA
"Pulmonaria officinalis","Geflecktes Lungenkraut","Blauetikett Bornträger",NA
"Pulmonaria rubra","Rotblühendes Lungenkraut","Blauetikett Bornträger",NA
"Salvia glutinosa","Klebriger Salbei","Blauetikett Bornträger",NA
"Sambucus ebulus","Zwerg-Holunder","Blauetikett Bornträger",NA
"Tanacetum macrophyllum","Schafgarben-Margerite,Großblättrige Wucherblume","Blauetikett Bornträger",NA
"Aconitum lycoctonum","Wolfs-Eisenhut","Blauetikett Bornträger",NA
"Amelanchier ovalis","Gewöhnliche Felsenbirne,Echte Felsenbirne","Blauetikett Bornträger",NA
"Berberis vulgaris","Berberitze,Sauerdorn","Blauetikett Bornträger",NA
"Bryonia dioica","Rotfrüchtige Zaunrübe","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/bryonia-dioica-rotfruechtige-zaunruebe.html"
"Carex ornithopoda","Vogelfuß-Segge","Blauetikett Bornträger",NA
"Carex umbrosa","Schatten-Segge","Blauetikett Bornträger",NA
"Chenopodium hybridum","Stechapfelblättriger Gänsefuß","Blauetikett Bornträger",NA
"Cicerbita alpina","Alpen-Milchlattich","Blauetikett Bornträger",NA
"Crambe maritima","Echter Meerkohl","Blauetikett Bornträger",NA
"Cynoglossum officinale","Echte Hundszunge,Gewöhnliche Hundszunge","Blauetikett Bornträger",NA
"Dactylorhiza praetermissa","Übersehene Fingerwurz,Übersehenes Knabenkraut","Blauetikett Bornträger",NA
"Epilobium roseum","Rosenrotes Weidenröschen","Blauetikett Bornträger",NA
"Epipactis helleborine","Breitblättrige Stendelwurz,Breitblättrige Sumpfwurz, Breitblättrige Sitter","Blauetikett Bornträger",NA
"Eryngium maritimum","Stranddistel","Blauetikett Bornträger",NA
"Festuca valesiaca","Walliser Schwingel","Blauetikett Bornträger",NA
"Glaucium flavum","Gelber Hornmohn","Blauetikett Bornträger",NA
"Hierochloë odorata","Duftendes Mariengras","Blauetikett Bornträger",NA
"Hippocrepis comosa","Hufeisenklee,Gewöhnlicher Hufeisenklee","Blauetikett Bornträger",NA
"Lathyrus maritimus","Strand-Platterbse","Blauetikett Bornträger",NA
"Limonium vulgare","Gewöhnlicher Strandflieder","Blauetikett Bornträger",NA
"Raphanus raphanistrum","Acker-Rettich","Blauetikett Bornträger",NA
"Rhinanthus alectorolophus","Zottiger Klappertopf","Blauetikett Bornträger",NA
"Rosa arvensis","Feldrose,Kriechrose","Blauetikett Bornträger",NA
"Rosa spinosissima","Bibernellrose","Blauetikett Bornträger",NA
"Salix bicolor","Zweifarben-Weide","Blauetikett Bornträger",NA
"Seseli montanum","Berg-Sesel","Blauetikett Bornträger",NA
"Stachys alpina","Alpen-Ziest","Blauetikett Bornträger",NA
"Ulex europaeus","Stechginster","Blauetikett Bornträger",NA
"Agrimonia eupatoria","Gewöhnlicher Odermennig,Wohlriechender Odermennig, Kleiner Odermennig","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/agrimonia-eupatoria-kleiner-odermennig.html"
"Allium vineale","Weinbergs-Lauch","Blauetikett Bornträger",NA
"Ambrosia artemisiifolia","Beifußblättriges Traubenkraut","Blauetikett Bornträger",NA
"Anagallis arvensis","Acker-Gauchheil,Roter Gauchheil, Nebelpflanze, Weinbergsstern, Wetterkraut","Blauetikett Bornträger",NA
"Anchusa arvensis","Acker-Ochsenzunge","Blauetikett Bornträger",NA
"Arctium tomentosum","Filz-Klette","Blauetikett Bornträger",NA
"Artemisia absinthium","Echter Wermut,Absinth","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wermut-artemisia-absinthium.html"
"Astragalus glycyphyllos","Bärenschote","Blauetikett Bornträger",NA
"Ballota nigra","Schwarznessel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/ballota-nigra-schwarznessel.html"
"Brachypodium sylvaticum","Wald-Zwenke","Blauetikett Bornträger",NA
"Bromus erectus","Aufrechte Trespe","Blauetikett Bornträger",NA
"Buglossoides purpurocaerulea","Purpurblauer Steinsame,Purpurblaue Rindszunge","Blauetikett Bornträger",NA
"Calamagrostis arundinacea","Wald-Reitgras","Blauetikett Bornträger",NA
"Campanula rotundifolia","Rundblättrige Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/campanula-rotundifolia-rundblatt-glockenblume.html"
"Carex arenaria","Sand-Segge","Blauetikett Bornträger",NA
"Carex spicata","Dichtährige Segge","Blauetikett Bornträger",NA
"Centaurea nigra","Schwarze Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-nigra-schwarze-flockenblume.html"
"Cerastium arvense","Acker-Hornkraut","Blauetikett Bornträger",NA
"Cichorium intybus","Wegwarte","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wegwarte-cichorium-intybus.html"
"Cichorium intybus","Wegwarte","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/cichorium-intybus-wegwarte.html"
"Echium vulgare","Gewöhnlicher Natternkopf","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/echium-vulgare-natternkopf.html"
"Epilobium parviflorum","Kleinblütiges Weidenröschen","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/epilobium-parviflorum-kleinbl-tiges-weidenr-schen.html"
"Epilobium tetragonum","Vierkantiges Weidenröschen","Blauetikett Bornträger",NA
"Euphorbia cyparissias","Zypressen-Wolfsmilch","Blauetikett Bornträger",NA
"Festuca ovina","Schaf-Schwingel","Blauetikett Bornträger",NA
"Galium verum","Echtes Labkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/galium-verum-echtes-labkraut.html"
"Geranium phaeum","Brauner Storchschnabel","Blauetikett Bornträger",NA
"Hieracium umbellatum","Doldiges Habichtskraut","Blauetikett Bornträger",NA
"Hylotelephium maximum","Große Waldfetthenne","Blauetikett Bornträger",NA
"Knautia arvensis","Wiesen-Witwenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/knautia-arvensis-acker-witwenblume.html"
"Knautia arvensis","Wiesen-Witwenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/knautia-arvensis-acker-witwenblume-6233.html"
"Koeleria pyramidata","Großes Schillergras,Pyramiden-Schillergras","Blauetikett Bornträger",NA
"Leontodon hispidus","Steifhaariger Löwenzahn,Rauher Löwenzahn","Blauetikett Bornträger",NA
"Luzula pilosa","Haar-Hainsimse","Blauetikett Bornträger",NA
"Melampyrum pratense","Wiesen-Wachtelweizen","Blauetikett Bornträger",NA
"Molinia arundinacea","Rohr-Pfeifengras","Blauetikett Bornträger",NA
"Picris hieracioides","Gewöhnliches Bitterkraut,Habichtskraut-Bitterkraut","Blauetikett Bornträger",NA
"Plantago media","Mittlerer Wegerich","Blauetikett Bornträger",NA
"Rubus spectabilis","Lachs-Himbeere","Blauetikett Bornträger",NA
"Sedum sexangulare","Milder Mauerpfeffer","Blauetikett Bornträger",NA
"Senecio sylvaticus","Wald-Greiskraut","Blauetikett Bornträger",NA
"Silene vulgaris","Gemeines Leimkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/aufgeblasenes-leimkraut-silene-vulgaris.html"
"Symphytum tuberosum","Knoten-Beinwell,Knotige Wallwurz","Blauetikett Bornträger",NA
"Verbascum densiflorum","Großblütige Königskerze","Blauetikett Bornträger",NA
"Vicia villosa","Zottige Wicke,Winterwicke","Blauetikett Bornträger",NA
"Allium strictum","Steifer Lauch","Blauetikett Bornträger",NA
"Aruncus dioicus","Wald-Geißbart","Blauetikett Bornträger",NA
"Bupleurum falcatum","Sichel-Hasenohr,Sichelblättriges Hasenohr","Blauetikett Bornträger",NA
"Carex alba","Weiße Segge","Blauetikett Bornträger",NA
"Carex divulsa","Westfälische Segge,Leers Segge, Vielblättrige Segge","Blauetikett Bornträger",NA
"Cirsium eriophorum","Wollkopf-Kratzdistel","Blauetikett Bornträger",NA
"Dryas octopetala","Weiße Silberwurz","Blauetikett Bornträger",NA
"Galatella linosyris","Gold-Aster,Goldhaar-Aster, Goldschopf-Aster","Blauetikett Bornträger",NA
"Genista sagittalis","Flügel-Ginster","Blauetikett Bornträger",NA
"Globularia bisnagarica","Kugelblume","Blauetikett Bornträger",NA
"Iris spuria","Steppeniris,Bastard-Schwertlilie","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/iris-spuria-steppeniris.html"
"Melampyrum sylvaticum","Wald-Wachtelweizen","Blauetikett Bornträger",NA
"Mentha suaveolens","Rundblättrige Minze,Apfel-Minze","Blauetikett Bornträger",NA
"Silene armeria","Nelkenleimkraut","Blauetikett Bornträger",NA
"Silene baccifera","Hühnerbiss,Taubenkropf","Blauetikett Bornträger",NA
"Tripolium pannonicum","Strand-Aster,Salz-Aster, Pannonien-Salzaster","Blauetikett Bornträger",NA
"Aethusa cynapium","Hundspetersilie","Blauetikett Bornträger",NA
