"Species","Producer","URL"
"Scandix pecten-veneris","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Schoenoplectus lacustris","Rieger-Hofmann",NA
"Schoenoplectus tabernaemontani","Rieger-Hofmann",NA
"Schoenus nigricans","Rieger-Hofmann",NA
"Scilla bifolia","Rieger-Hofmann",NA
"Scirpus sylvaticus","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=1"
"Scirpus sylvaticus","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=1"
"Scleranthus perennis","Rieger-Hofmann",NA
"Scorzonera austriaca","Rieger-Hofmann",NA
"Scorzonera hispanica","Rieger-Hofmann",NA
"Scorzonera humilis","Rieger-Hofmann",NA
"Scorzonera purpurea","Rieger-Hofmann",NA
"Scrophularia auriculata","Rieger-Hofmann",NA
"Scrophularia umbrosa","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Scrophularia vernalis","Rieger-Hofmann",NA
"Scutellaria altissima","Rieger-Hofmann",NA
"Scutellaria minor","Rieger-Hofmann",NA
"Sedum album","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Sedum dasyphyllum","Rieger-Hofmann",NA
"Sedum maximum","Rieger-Hofmann",NA
"Sedum rupestre","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Sedum sexangulare","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Sedum telephium","Rieger-Hofmann",NA
"Selinum carvifolia","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Selinum dubium","Rieger-Hofmann",NA
"Sempervivum tectorum","Rieger-Hofmann",NA
"Senecio aquaticus","Rieger-Hofmann",NA
"Senecio erucifolius","Rieger-Hofmann",NA
"Senecio ovatus","Rieger-Hofmann",NA
"Senecio paludosus","Rieger-Hofmann",NA
"Senecio sarracenicus","Rieger-Hofmann",NA
"Senecio subalpinus","Rieger-Hofmann",NA
"Senecio sylvaticus","Rieger-Hofmann",NA
"Serratula tinctoria","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Seseli annuum","Rieger-Hofmann",NA
"Seseli hippomarathrum","Rieger-Hofmann",NA
"Seseli libanotis","Rieger-Hofmann",NA
"Seseli montanum","Rieger-Hofmann",NA
"Sesleria caerulea","Rieger-Hofmann",NA
"Sherardia arvensis","Rieger-Hofmann",NA
"Sibbaldia procumbens","Rieger-Hofmann",NA
"Silaum silaus","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Silene armeria","Rieger-Hofmann",NA
"Silene baccifera","Rieger-Hofmann",NA
"Silene noctiflora","Rieger-Hofmann",NA
"Silene nutans","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Silene otites","Rieger-Hofmann",NA
"Silene viscaria","Rieger-Hofmann",NA
"Silene vulgaris","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Sisymbrium loeselii","Rieger-Hofmann",NA
"Sisymbrium orientale","Rieger-Hofmann",NA
"Sium latifolium","Rieger-Hofmann",NA
"Solidago virgaurea","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Sonchus palustris","Rieger-Hofmann",NA
"Sorbus aria","Rieger-Hofmann",NA
"Sorbus chamaemespilus","Rieger-Hofmann",NA
"Sorbus domestica","Rieger-Hofmann",NA
"Sorbus latifolia","Rieger-Hofmann",NA
"Sorbus torminalis","Rieger-Hofmann",NA
"Sparganium emersum","Rieger-Hofmann",NA
"Sparganium erectum","Rieger-Hofmann",NA
"Spergula arvensis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5"
"Spergularia marina","Rieger-Hofmann",NA
"Spergularia media","Rieger-Hofmann",NA
"Spergularia rubra","Rieger-Hofmann",NA
"Stachys alpina","Rieger-Hofmann",NA
"Stachys germanica","Rieger-Hofmann",NA
"Stachys palustris","Rieger-Hofmann",NA
"Stachys recta","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Stachys sylvatica","Rieger-Hofmann",NA
"Staphylea pinnata","Rieger-Hofmann",NA
"Stellaria alsine","Rieger-Hofmann",NA
"Stellaria holostea","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Stellaria nemorum","Rieger-Hofmann",NA
"Stipa calamagrostis","Rieger-Hofmann",NA
"Stipa capillata","Rieger-Hofmann",NA
"Stipa pennata","Rieger-Hofmann",NA
"Stipa pulcherrima","Rieger-Hofmann",NA
"Stratiotes aloides","Rieger-Hofmann",NA
"Succisa pratensis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Symphytum officinale","Rieger-Hofmann",NA
"Symphytum tuberosum","Rieger-Hofmann",NA
"Tamus communis","Rieger-Hofmann",NA
"Tanacetum corymbosum","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Tanacetum macrophyllum","Rieger-Hofmann",NA
"Tanacetum parthenium","Rieger-Hofmann",NA
"Taxus baccata","Rieger-Hofmann",NA
"Telekia speciosa","Rieger-Hofmann",NA
"Tephroseris helenitis","Rieger-Hofmann",NA
"Tetragonolobus maritimus","Rieger-Hofmann",NA
"Teucrium botrys","Rieger-Hofmann",NA
"Teucrium chamaedrys","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Teucrium montanum","Rieger-Hofmann",NA
"Teucrium scordium","Rieger-Hofmann",NA
"Teucrium scorodonia","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Thalictrum aquilegifolium","Rieger-Hofmann",NA
"Thalictrum flavum","Rieger-Hofmann",NA
"Thalictrum lucidum","Rieger-Hofmann",NA
"Thalictrum minus","Rieger-Hofmann",NA
"Thelypteris palustris","Rieger-Hofmann",NA
"Thesium bavarum","Rieger-Hofmann",NA
"Thlaspi montanum","Rieger-Hofmann",NA
"Thymus praecox","Rieger-Hofmann",NA
"Thymus pulegioides","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Thymus serpyllum","Rieger-Hofmann",NA
"Tilia platyphyllos","Rieger-Hofmann",NA
"Tragopogon dubius","Rieger-Hofmann",NA
"Tragopogon porrifolius","Rieger-Hofmann",NA
"Trapa natans","Rieger-Hofmann",NA
"Trichophorum cespitosum","Rieger-Hofmann",NA
"Trientalis europaea","Rieger-Hofmann",NA
"Trifolium alpestre","Rieger-Hofmann",NA
"Trifolium arvense","Rieger-Hofmann",NA
"Trifolium campestre","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Trifolium medium","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Trifolium montanum","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Trifolium ochroleucum","Rieger-Hofmann",NA
"Trifolium pratense","Rieger-Hofmann",NA
"Trifolium rubens","Rieger-Hofmann",NA
"Triglochin maritimum","Rieger-Hofmann",NA
"Trinia glauca","Rieger-Hofmann",NA
"Tripolium pannonicum","Rieger-Hofmann",NA
"Trisetum flavescens","Rieger-Hofmann",NA
"Trollius europaeus","Rieger-Hofmann",NA
"Tulipa sylvestris","Rieger-Hofmann",NA
"Turritis glabra","Rieger-Hofmann",NA
"Typha angustifolia","Rieger-Hofmann",NA
"Typha minima","Rieger-Hofmann",NA
"Typha shuttleworthii","Rieger-Hofmann",NA
"Ulex europaeus","Rieger-Hofmann",NA
"Ulmus glabra","Rieger-Hofmann",NA
"Ulmus laevis","Rieger-Hofmann",NA
"Ulmus minor","Rieger-Hofmann",NA
"Utricularia vulgaris","Rieger-Hofmann",NA
"Vaccinium macrocarpon","Rieger-Hofmann",NA
"Vaccinium myrtillus","Rieger-Hofmann",NA
"Vaccinium oxycoccos","Rieger-Hofmann",NA
"Vaccinium uliginosum","Rieger-Hofmann",NA
"Vaccinium vitis-idaea","Rieger-Hofmann",NA
"Valeriana dioica","Rieger-Hofmann",NA
"Valeriana officinalis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Valeriana officinalis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/arznei-gewuerz-und-kulturpflanzen.html?tt_products%5Bpp%5D=1"
"Valeriana sambucifolia","Rieger-Hofmann",NA
"Valerianella carinata","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Valerianella locusta","Rieger-Hofmann",NA
"Verbascum blattaria","Rieger-Hofmann",NA
"Verbascum densiflorum","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Verbascum lychnitis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Verbascum phlomoides","Rieger-Hofmann",NA
"Verbascum phoeniceum","Rieger-Hofmann",NA
"Verbascum pulverulentum","Rieger-Hofmann",NA
"Verbascum thapsus","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Verbena officinalis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Veronica austriaca","Rieger-Hofmann",NA
"Veronica beccabunga","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Veronica fruticulosa","Rieger-Hofmann",NA
"Veronica longifolia","Rieger-Hofmann",NA
"Veronica officinalis","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Veronica prostrata","Rieger-Hofmann",NA
"Veronica spicata","Rieger-Hofmann",NA
"Veronica spuria","Rieger-Hofmann",NA
"Veronica teucrium","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=6"
"Viburnum opulus","Rieger-Hofmann",NA
"Vicia angustifolia","Rieger-Hofmann",NA
"Vicia cassubica","Rieger-Hofmann",NA
"Vicia dumetorum","Rieger-Hofmann",NA
"Vicia pisiformis","Rieger-Hofmann",NA
"Vicia sylvatica","Rieger-Hofmann",NA
"Vicia tenuifolia","Rieger-Hofmann",NA
"Vicia tetrasperma","Rieger-Hofmann",NA
"Vicia villosa","Rieger-Hofmann",NA
"Vincetoxicum hirundinaria","Rieger-Hofmann",NA
"Viola biflora","Rieger-Hofmann",NA
"Viola canina","Rieger-Hofmann",NA
"Viola elatior","Rieger-Hofmann",NA
"Viola hirta","Rieger-Hofmann",NA
"Viola palustris","Rieger-Hofmann",NA
"Viola reichenbachiana","Rieger-Hofmann",NA
"Viola rupestris","Rieger-Hofmann",NA
"Viola tricolor","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/arznei-gewuerz-und-kulturpflanzen.html?tt_products%5Bpp%5D=1"
"Viscaria vulgaris","Rieger-Hofmann",NA
"Viscum album","Rieger-Hofmann",NA
"Vitis sylvestris","Rieger-Hofmann",NA
"Woodsia ilvensis","Rieger-Hofmann",NA
