"Species","Producer","URL"
"Stachys alpina","Blauetikett Bornträger",NA
"Stachys germanica","Blauetikett Bornträger",NA
"Stachys palustris","Blauetikett Bornträger",NA
"Stachys recta","Blauetikett Bornträger",NA
"Stachys sylvatica","Blauetikett Bornträger",NA
"Staphylea pinnata","Blauetikett Bornträger",NA
"Stellaria alsine","Blauetikett Bornträger",NA
"Stellaria holostea","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/stellaria-holostea-sternmiere.html"
"Stellaria nemorum","Blauetikett Bornträger",NA
"Stipa calamagrostis","Blauetikett Bornträger",NA
"Stipa capillata","Blauetikett Bornträger",NA
"Stipa pennata","Blauetikett Bornträger",NA
"Stipa pulcherrima","Blauetikett Bornträger",NA
"Stratiotes aloides","Blauetikett Bornträger",NA
"Succisa pratensis","Blauetikett Bornträger",NA
"Symphytum officinale","Blauetikett Bornträger",NA
"Symphytum tuberosum","Blauetikett Bornträger",NA
"Tamus communis","Blauetikett Bornträger",NA
"Tanacetum corymbosum","Blauetikett Bornträger",NA
"Tanacetum macrophyllum","Blauetikett Bornträger",NA
"Tanacetum parthenium","Blauetikett Bornträger",NA
"Taxus baccata","Blauetikett Bornträger",NA
"Telekia speciosa","Blauetikett Bornträger",NA
"Tephroseris helenitis","Blauetikett Bornträger",NA
"Tetragonolobus maritimus","Blauetikett Bornträger",NA
"Teucrium botrys","Blauetikett Bornträger",NA
"Teucrium chamaedrys","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/teucrium-chamaedrys-edelgamander.html"
"Teucrium montanum","Blauetikett Bornträger",NA
"Teucrium scordium","Blauetikett Bornträger",NA
"Teucrium scorodonia","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/teucrium-scorodonia-salbei-gamander.html"
"Thalictrum aquilegifolium","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thalictrum-aquilegifolium-akeleibl-ttrige-wiesenraute.html"
"Thalictrum flavum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thalictrum-flavum-gelbe-wiesenraute.html"
"Thalictrum lucidum","Blauetikett Bornträger",NA
"Thalictrum minus","Blauetikett Bornträger",NA
"Thelypteris palustris","Blauetikett Bornträger",NA
"Thesium bavarum","Blauetikett Bornträger",NA
"Thlaspi montanum","Blauetikett Bornträger",NA
"Thymus praecox","Blauetikett Bornträger",NA
"Thymus pulegioides","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thymus-pulegioides-feldthymian.html"
"Thymus serpyllum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thymus-serpyllum-quendel.html"
"Tilia platyphyllos","Blauetikett Bornträger",NA
"Tragopogon dubius","Blauetikett Bornträger",NA
"Tragopogon porrifolius","Blauetikett Bornträger",NA
"Trapa natans","Blauetikett Bornträger",NA
"Trichophorum cespitosum","Blauetikett Bornträger",NA
"Trientalis europaea","Blauetikett Bornträger",NA
"Trifolium alpestre","Blauetikett Bornträger",NA
"Trifolium arvense","Blauetikett Bornträger",NA
"Trifolium campestre","Blauetikett Bornträger",NA
"Trifolium medium","Blauetikett Bornträger",NA
"Trifolium montanum","Blauetikett Bornträger",NA
"Trifolium ochroleucum","Blauetikett Bornträger",NA
"Trifolium pratense","Blauetikett Bornträger",NA
"Trifolium rubens","Blauetikett Bornträger",NA
"Triglochin maritimum","Blauetikett Bornträger",NA
"Trinia glauca","Blauetikett Bornträger",NA
"Tripolium pannonicum","Blauetikett Bornträger",NA
"Trisetum flavescens","Blauetikett Bornträger",NA
"Trollius europaeus","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/trollius-europaeus-trollblume.html"
"Tulipa sylvestris","Blauetikett Bornträger",NA
"Turritis glabra","Blauetikett Bornträger",NA
"Typha angustifolia","Blauetikett Bornträger",NA
"Typha minima","Blauetikett Bornträger",NA
"Typha shuttleworthii","Blauetikett Bornträger",NA
"Ulex europaeus","Blauetikett Bornträger",NA
"Ulmus glabra","Blauetikett Bornträger",NA
"Ulmus laevis","Blauetikett Bornträger",NA
"Ulmus minor","Blauetikett Bornträger",NA
"Utricularia vulgaris","Blauetikett Bornträger",NA
"Vaccinium macrocarpon","Blauetikett Bornträger",NA
"Vaccinium myrtillus","Blauetikett Bornträger",NA
"Vaccinium oxycoccos","Blauetikett Bornträger",NA
"Vaccinium uliginosum","Blauetikett Bornträger",NA
"Vaccinium vitis-idaea","Blauetikett Bornträger",NA
"Valeriana dioica","Blauetikett Bornträger",NA
"Valeriana officinalis","Blauetikett Bornträger",NA
"Valeriana sambucifolia","Blauetikett Bornträger",NA
"Valerianella carinata","Blauetikett Bornträger",NA
"Valerianella locusta","Blauetikett Bornträger",NA
"Verbascum blattaria","Blauetikett Bornträger",NA
"Verbascum densiflorum","Blauetikett Bornträger",NA
"Verbascum lychnitis","Blauetikett Bornträger",NA
"Verbascum phlomoides","Blauetikett Bornträger",NA
"Verbascum phoeniceum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/verbascum-phoeniceum-violette-k-nigskerze.html"
"Verbascum pulverulentum","Blauetikett Bornträger",NA
"Verbascum thapsus","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/verbascum-thapsus-kleinbl-tige-k-nigskerze.html"
"Verbena officinalis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/verbena-officinalis-eisenkraut.html"
"Veronica austriaca","Blauetikett Bornträger",NA
"Veronica beccabunga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/bach-ehrenpreis-veronica-beccabunga.html"
"Veronica beccabunga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-beccabunga-bachbunge.html"
"Veronica beccabunga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-beccabunga-bachbunge-6164.html"
"Veronica fruticulosa","Blauetikett Bornträger",NA
"Veronica longifolia","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-longifolia-langbl-ttriger-ehrenpreis.html"
"Veronica officinalis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wald-ehrenpreis-veronica-officinalis.html"
"Veronica officinalis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-officinalis-wald-ehrenpreis.html"
"Veronica prostrata","Blauetikett Bornträger",NA
"Veronica spicata","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-spicata-aehriger-ehrenpreis.html"
"Veronica spuria","Blauetikett Bornträger",NA
"Veronica teucrium","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-teucrium-gro-er-ehrenpreis.html"
"Viburnum opulus","Blauetikett Bornträger",NA
"Vicia angustifolia","Blauetikett Bornträger",NA
"Vicia cassubica","Blauetikett Bornträger",NA
"Vicia dumetorum","Blauetikett Bornträger",NA
"Vicia pisiformis","Blauetikett Bornträger",NA
"Vicia sylvatica","Blauetikett Bornträger",NA
"Vicia tenuifolia","Blauetikett Bornträger",NA
"Vicia tetrasperma","Blauetikett Bornträger",NA
"Vicia villosa","Blauetikett Bornträger",NA
"Vincetoxicum hirundinaria","Blauetikett Bornträger",NA
"Viola biflora","Blauetikett Bornträger",NA
"Viola canina","Blauetikett Bornträger",NA
"Viola elatior","Blauetikett Bornträger",NA
"Viola hirta","Blauetikett Bornträger",NA
"Viola palustris","Blauetikett Bornträger",NA
"Viola reichenbachiana","Blauetikett Bornträger",NA
"Viola rupestris","Blauetikett Bornträger",NA
"Viola tricolor","Blauetikett Bornträger",NA
"Viscaria vulgaris","Blauetikett Bornträger",NA
"Viscum album","Blauetikett Bornträger",NA
"Vitis sylvestris","Blauetikett Bornträger",NA
"Woodsia ilvensis","Blauetikett Bornträger",NA
