"Species","Producer","URL"
"Lysimachia thyrsiflora","Hof Berg-Garten",NA
"Lythrum hyssopifolia","Hof Berg-Garten",NA
"Malus sylvestris","Hof Berg-Garten",NA
"Malva alcea","Hof Berg-Garten",NA
"Malva moschata","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/malva-moschata-saatgut-kaufen.html"
"Malva moschata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/malva-moschata-753-wildpflanze-naturnah.html"
"Malva neglecta","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/malva-neglecta-saatgut-kaufen.html"
"Malva sylvestris","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/malva-sylvestris-saatgut-kaufen.html"
"Marrubium vulgare","Hof Berg-Garten",NA
"Matteuccia struthiopteris","Hof Berg-Garten",NA
"Medicago falcata","Hof Berg-Garten",NA
"Melampyrum arvense","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/melampyrum-arvense-saatgut-kaufen.html"
"Melampyrum nemorosum","Hof Berg-Garten",NA
"Melampyrum pratense","Hof Berg-Garten",NA
"Melampyrum sylvaticum","Hof Berg-Garten",NA
"Melica ciliata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/melica-ciliata-760-wildpflanze-naturnah.html"
"Melica nutans","Hof Berg-Garten",NA
"Melica transsilvanica","Hof Berg-Garten",NA
"Melica uniflora","Hof Berg-Garten",NA
"Melittis melissophyllum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/melittis-melissophyllum-wildpflanze-naturnah.html"
"Mentha arvensis","Hof Berg-Garten",NA
"Mentha longifolia","Hof Berg-Garten",NA
"Mentha pulegium","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/mentha-pulegium-saatgut-kaufen.html"
"Mentha pulegium","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/mentha-pulegium-768-wildpflanze-naturnah.html"
"Mentha suaveolens","Hof Berg-Garten",NA
"Mentha x rotundifolia","Hof Berg-Garten",NA
"Menyanthes trifoliata","Hof Berg-Garten",NA
"Mercurialis perennis","Hof Berg-Garten",NA
"Mespilus germanica","Hof Berg-Garten",NA
"Meum athamanticum","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/meum-athamanticum-saatgut-kaufen.html"
"Meum athamanticum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/meum-athamanticum-771-wildpflanze-naturnah.html"
"Milium effusum","Hof Berg-Garten",NA
"Minuartia austriaca","Hof Berg-Garten",NA
"Misopates orontium","Hof Berg-Garten",NA
"Moehringia muscosa","Hof Berg-Garten",NA
"Molinia arundinacea","Hof Berg-Garten",NA
"Molinia caerulea","Hof Berg-Garten",NA
"Muscari botryoides","Hof Berg-Garten",NA
"Muscari comosum","Hof Berg-Garten",NA
"Muscari neglectum","Hof Berg-Garten",NA
"Muscari racemosum","Hof Berg-Garten",NA
"Myosotis rehsteineri","Hof Berg-Garten",NA
"Myosotis sylvatica","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/myosotis-sylvatica-saatgut-kaufen.html"
"Myosotis sylvatica","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/myosotis-sylvatica-776-wildpflanze-naturnah.html"
"Myrica gale","Hof Berg-Garten",NA
"Myricaria germanica","Hof Berg-Garten",NA
"Myriophyllum spicatum","Hof Berg-Garten",NA
"Myriophyllum verticillatum","Hof Berg-Garten",NA
"Myrrhis odorata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/myrrhis-odorata-777-wildpflanze-naturnah.html"
"Narcissus poeticus","Hof Berg-Garten",NA
"Narcissus pseudonarcissus","Hof Berg-Garten",NA
"Nardus stricta","Hof Berg-Garten",NA
"Nasturtium officinale","Hof Berg-Garten",NA
"Nepeta cataria","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/nepeta-cataria-saatgut-kaufen.html"
"Nepeta cataria","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/nepeta-cataria-780-wildpflanze-naturnah.html"
"Nigella arvensis","Hof Berg-Garten",NA
"Noccaea caerulescens","Hof Berg-Garten",NA
"Noccaea montana","Hof Berg-Garten",NA
"Nonea pulla","Hof Berg-Garten",NA
"Nuphar lutea","Hof Berg-Garten",NA
"Nymphaea alba","Hof Berg-Garten",NA
"Nymphaea candida","Hof Berg-Garten",NA
"Nymphoides peltata","Hof Berg-Garten",NA
"Odontites luteus","Hof Berg-Garten",NA
"Odontites vulgaris","Hof Berg-Garten",NA
"Oenanthe peucedanifolia","Hof Berg-Garten",NA
"Onobrychis arenaria","Hof Berg-Garten",NA
"Onobrychis montana","Hof Berg-Garten",NA
"Onobrychis viciifolia","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/onobrychis-viciifolia-saatgut-kaufen.html"
"Onobrychis viciifolia","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/onobrychis-viciifolia-783-wildpflanze-naturnah.html"
"Ononis arvensis","Hof Berg-Garten",NA
"Ononis natrix","Hof Berg-Garten",NA
"Ononis repens","Hof Berg-Garten",NA
"Ononis spinosa","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/ononis-spinosa-saatgut-kaufen.html"
"Ononis spinosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/ononis-spinosa-784-wildpflanze-naturnah.html"
"Onopordum acanthium","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/onopordum-acanthium-saatgut-kaufen.html"
"Onopordum acanthium","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/onopordum-acanthium-785-wildpflanze-naturnah.html"
"Origanum vulgare","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/origanum-vulgare-saatgut-kaufen.html"
"Origanum vulgare","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/origanum-vulgare-787-wildpflanze-naturnah.html"
"Orlaya grandiflora","Hof Berg-Garten",NA
"Ornithogalum nutans","Hof Berg-Garten",NA
"Ornithogalum umbellatum","Hof Berg-Garten",NA
"Ornithopus perpusillus","Hof Berg-Garten",NA
"Osmunda regalis","Hof Berg-Garten",NA
"Oxyria digyna","Hof Berg-Garten",NA
"Oxytropis pilosa","Hof Berg-Garten",NA
"Papaver argemone","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/papaver-argemone-saatgut-kaufen.html"
"Papaver dubium","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/papaver-dubium-saatgut-kaufen.html"
"Parietaria judaica","Hof Berg-Garten",NA
"Paris quadrifolia","Hof Berg-Garten",NA
"Petasites albus","Hof Berg-Garten",NA
"Petasites hybridus","Hof Berg-Garten",NA
"Petasites spurius","Hof Berg-Garten",NA
"Petrorhagia prolifera","Hof Berg-Garten",NA
"Petrorhagia saxifraga","Hof Berg-Garten",NA
"Peucedanum alsaticum","Hof Berg-Garten",NA
"Peucedanum carvifolia","Hof Berg-Garten",NA
"Peucedanum cervaria","Hof Berg-Garten",NA
"Peucedanum officinale","Hof Berg-Garten",NA
"Peucedanum oreoselinum","Hof Berg-Garten",NA
"Peucedanum ostruthium","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/peucedanum-ostruthium-wildpflanze-naturnah.html"
"Peucedanum palustre","Hof Berg-Garten",NA
"Phegopteris connectilis","Hof Berg-Garten",NA
"Phleum phleoides","Hof Berg-Garten",NA
"Physalis alkekengi","Hof Berg-Garten",NA
"Phyteuma betonicifolium","Hof Berg-Garten",NA
"Phyteuma nigrum","Hof Berg-Garten",NA
"Phyteuma orbiculare","Hof Berg-Garten",NA
"Phyteuma ovatum","Hof Berg-Garten",NA
"Phyteuma spicatum","Hof Berg-Garten",NA
"Picea abies","Hof Berg-Garten",NA
"Picris hieracioides","Hof Berg-Garten",NA
"Pimpinella major","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/pimpinella-major-saatgut-kaufen.html"
"Pimpinella nigra","Hof Berg-Garten",NA
"Pimpinella saxifraga","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/pimpinella-saxifraga-saatgut-kaufen.html"
"Plantago coronopus","Hof Berg-Garten",NA
"Plantago major","Hof Berg-Garten",NA
"Plantago media","Hof Berg-Garten",NA
"Platanthera bifolia","Hof Berg-Garten",NA
"Platanthera chlorantha","Hof Berg-Garten",NA
"Poa alpina","Hof Berg-Garten",NA
"Poa chaixii","Hof Berg-Garten",NA
"Polemonium caeruleum","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/polemonium-caeruleum-saatgut-kaufen.html"
"Polemonium caeruleum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/polemonium-caeruleum-799-wildpflanze-naturnah.html"
"Polygala amara","Hof Berg-Garten",NA
"Polygala comosa","Hof Berg-Garten",NA
"Polygala vulgaris","Hof Berg-Garten",NA
"Polygonatum multiflorum","Hof Berg-Garten",NA
"Polygonatum odoratum","Hof Berg-Garten",NA
"Polygonatum verticillatum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/polygonatum-verticillatum-wildpflanze-naturnah.html"
"Polypodium interjectum","Hof Berg-Garten",NA
"Polypodium vulgare","Hof Berg-Garten",NA
"Polystichum aculeatum","Hof Berg-Garten",NA
"Polystichum braunii","Hof Berg-Garten",NA
"Polystichum setiferum","Hof Berg-Garten",NA
"Populus alba","Hof Berg-Garten",NA
"Populus nigra","Hof Berg-Garten",NA
"Populus x canescens","Hof Berg-Garten",NA
"Portulaca oleracea","Hof Berg-Garten",NA
"Potamogeton crispus","Hof Berg-Garten",NA
"Potamogeton lucens","Hof Berg-Garten",NA
"Potamogeton natans","Hof Berg-Garten",NA
"Potentilla alba","Hof Berg-Garten",NA
"Potentilla anglica","Hof Berg-Garten",NA
"Potentilla argentea","Hof Berg-Garten",NA
"Potentilla aurea","Hof Berg-Garten",NA
"Potentilla crantzii","Hof Berg-Garten",NA
"Potentilla erecta","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/potentilla-erecta-806-wildpflanze-naturnah.html"
"Potentilla incana","Hof Berg-Garten",NA
"Potentilla neumanniana","Hof Berg-Garten",NA
"Potentilla palustris","Hof Berg-Garten",NA
"Potentilla recta","Hof Berg-Garten",NA
"Potentilla rupestris","Hof Berg-Garten",NA
"Potentilla sterilis","Hof Berg-Garten",NA
"Prenanthes purpurea","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/prenanthes-purpurea-wildpflanze-naturnah.html"
"Primula auricula","Hof Berg-Garten",NA
"Primula clusiana","Hof Berg-Garten",NA
"Primula elatior","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-elatior-811-wildpflanze-naturnah.html"
"Primula farinosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-farinosa-811--1024.html"
"Primula hirsuta","Hof Berg-Garten",NA
"Primula veris","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/primula-veris-saatgut-kaufen.html"
"Primula veris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-veris-812-wildpflanze-naturnah.html"
"Primula vulgaris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/primula-vulgaris-wildpflanze-naturnah.html"
"Primula x pubescens","Hof Berg-Garten",NA
"Prunella grandiflora","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/prunella-grandiflora-saatgut-kaufen.html"
"Prunella grandiflora","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/prunella-grandiflora-814-wildpflanze-naturnah.html"
"Prunus avium","Hof Berg-Garten",NA
"Prunus domestica","Hof Berg-Garten",NA
"Prunus fruticosa","Hof Berg-Garten",NA
"Prunus mahaleb","Hof Berg-Garten",NA
"Pseudofumaria lutea","Hof Berg-Garten",NA
"Pseudolysimachion longifolium","Hof Berg-Garten",NA
"Pulicaria dysenterica","Hof Berg-Garten",NA
"Pulmonaria angustifolia","Hof Berg-Garten",NA
"Pulmonaria mollis","Hof Berg-Garten",NA
"Pulmonaria obscura","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/pulmonaria-obscura-wildpflanze-naturnah.html"
"Pulmonaria officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/pulmonaria-officinalis-wildpflanze-naturnah.html"
"Pulmonaria rubra","Hof Berg-Garten",NA
"Pulsatilla patens","Hof Berg-Garten",NA
"Pulsatilla pratensis","Hof Berg-Garten",NA
"Pulsatilla vulgaris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/pulsatilla-vulgaris-817-wildpflanze-naturnah.html"
"Puschkinia scilloides","Hof Berg-Garten",NA
"Pyrus pyraster","Hof Berg-Garten",NA
"Quercus pubescens","Hof Berg-Garten",NA
"Ranunculus aquatilis","Hof Berg-Garten",NA
"Ranunculus arvensis","Hof Berg-Garten",NA
"Ranunculus bulbosus","Hof Berg-Garten",NA
"Ranunculus flammula","Hof Berg-Garten",NA
"Ranunculus lanuginosus","Hof Berg-Garten",NA
"Ranunculus lingua","Hof Berg-Garten",NA
"Ranunculus montanus","Hof Berg-Garten",NA
"Ranunculus polyanthemos","Hof Berg-Garten",NA
"Raphanus raphanistrum","Hof Berg-Garten",NA
"Rapistrum perenne","Hof Berg-Garten",NA
"Reseda lutea","Hof Berg-Garten",NA
"Reseda luteola","Hof Berg-Garten",NA
"Rhamnus cathartica","Hof Berg-Garten",NA
"Rhamnus saxatilis","Hof Berg-Garten",NA
"Rhinanthus alectorolophus","Hof Berg-Garten",NA
"Rhinanthus minor","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/rhinanthus-minor-saatgut-kaufen.html"
"Rhinanthus serotinus","Hof Berg-Garten",NA
"Rhodiola rosea","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/rhodiola-rosea-wildpflanze-naturnah.html"
"Rhododendron ferrugineum","Hof Berg-Garten",NA
"Rhododendron tomentosum","Hof Berg-Garten",NA
"Ribes alpinum","Hof Berg-Garten",NA
"Ribes nigrum","Hof Berg-Garten",NA
"Ribes petraeum","Hof Berg-Garten",NA
"Rorippa amphibia","Hof Berg-Garten",NA
"Rosa agrestis","Hof Berg-Garten",NA
"Rosa arvensis","Hof Berg-Garten",NA
"Rosa corymbifera","Hof Berg-Garten",NA
"Rosa dumalis","Hof Berg-Garten",NA
"Rosa elliptica","Hof Berg-Garten",NA
"Rosa gallica","Hof Berg-Garten",NA
"Rosa glauca","Hof Berg-Garten",NA
"Rosa jundzillii","Hof Berg-Garten",NA
"Rosa majalis","Hof Berg-Garten",NA
"Rosa micrantha","Hof Berg-Garten",NA
"Rosa mollis","Hof Berg-Garten",NA
"Rosa pendulina","Hof Berg-Garten",NA
"Rosa rubiginosa","Hof Berg-Garten",NA
"Rosa scabriuscula","Hof Berg-Garten",NA
"Rosa sherardii","Hof Berg-Garten",NA
"Rosa spinosissima","Hof Berg-Garten",NA
"Rosa stylosa","Hof Berg-Garten",NA
"Rosa tomentella","Hof Berg-Garten",NA
"Rosa tomentosa","Hof Berg-Garten",NA
"Rosa villosa","Hof Berg-Garten",NA
"Rubus chamaemorus","Hof Berg-Garten",NA
"Rubus nemoralis","Hof Berg-Garten",NA
"Rubus odoratus","Hof Berg-Garten",NA
"Rubus parviflorus","Hof Berg-Garten",NA
"Rubus saxatilis","Hof Berg-Garten",NA
"Rubus spectabilis","Hof Berg-Garten",NA
"Rubus ulmifolius","Hof Berg-Garten",NA
"Rubus vulgaris","Hof Berg-Garten",NA
"Rumex acetosa","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/rumex-acetosa-saatgut-kaufen.html"
"Rumex acetosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/rumex-acetosa-822-wildpflanze-naturnah.html"
"Rumex aquaticus","Hof Berg-Garten",NA
"Rumex conglomeratus","Hof Berg-Garten",NA
"Rumex hydrolapathum","Hof Berg-Garten",NA
"Rumex longifolius","Hof Berg-Garten",NA
"Rumex maritimus","Hof Berg-Garten",NA
"Rumex sanguineus","Hof Berg-Garten",NA
"Rumex scutatus","Hof Berg-Garten",NA
"Ruta graveolens","Hof Berg-Garten",NA
"Sagina nodosa","Hof Berg-Garten",NA
"Sagina subulata","Hof Berg-Garten",NA
"Sagittaria sagittifolia","Hof Berg-Garten",NA
"Salix alba","Hof Berg-Garten",NA
"Salix alpina","Hof Berg-Garten",NA
"Salix aurita","Hof Berg-Garten",NA
"Salix bicolor","Hof Berg-Garten",NA
"Salix caesia","Hof Berg-Garten",NA
"Salix daphnoides","Hof Berg-Garten",NA
"Salix fragilis","Hof Berg-Garten",NA
"Salix hastata","Hof Berg-Garten",NA
"Salix herbacea","Hof Berg-Garten",NA
"Salix myrtilloides","Hof Berg-Garten",NA
"Salix nigricans","Hof Berg-Garten",NA
"Salix pentandra","Hof Berg-Garten",NA
"Salix purpurea","Hof Berg-Garten",NA
"Salix repens","Hof Berg-Garten",NA
"Salix reticulata","Hof Berg-Garten",NA
"Salix rosmarinifolia","Hof Berg-Garten",NA
"Salix starkeana","Hof Berg-Garten",NA
"Salix triandra","Hof Berg-Garten",NA
"Salvia glutinosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/salvia-glutinosa-825-wildpflanze-naturnah.html"
"Salvia nemorosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/salvia-nemorosa-826-wildpflanze-naturnah.html"
"Salvia pratensis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/salvia-pratensis-saatgut-kaufen.html"
"Salvia pratensis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/salvia-pratensis-828-wildpflanze-naturnah.html"
"Salvia verticillata","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/salvia-verticillata-saatgut-kaufen.html"
"Salvia verticillata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/salvia-verticillata-830-wildpflanze-naturnah.html"
"Sambucus ebulus","Hof Berg-Garten",NA
"Sanguisorba minor","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/sanguisorba-minor-saatgut-kaufen.html"
"Sanguisorba minor","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sanguisorba-minor-831-wildpflanze-naturnah.html"
"Sanguisorba officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/sanguisorba-officinalis-saatgut-kaufen.html"
"Sanguisorba officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sanguisorba-officinalis-832-wildpflanze-naturnah.html"
"Sanicula europaea","Hof Berg-Garten",NA
"Saponaria ocymoides","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saponaria-ocymoides-wildpflanze-naturnah.html"
"Saxifraga aizoides","Hof Berg-Garten",NA
"Saxifraga granulata","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/saxifraga-granulata-saatgut-kaufen.html"
"Saxifraga granulata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saxifraga-granulata-837-wildpflanze-naturnah.html"
"Saxifraga paniculata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/saxifraga-paniculata-wildpflanze-naturnah.html"
"Scabiosa canescens","Hof Berg-Garten",NA
"Scabiosa columbaria","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/scabiosa-columbaria-saatgut-kaufen.html"
"Scabiosa columbaria","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scabiosa-columbaria-840-wildpflanze-naturnah.html"
"Scabiosa ochroleuca","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scabiosa-ochroleuca-841-wildpflanze-naturnah.html"
"Scandix pecten-veneris","Hof Berg-Garten",NA
"Schoenoplectus lacustris","Hof Berg-Garten",NA
"Schoenoplectus tabernaemontani","Hof Berg-Garten",NA
"Schoenus nigricans","Hof Berg-Garten",NA
"Scilla bifolia","Hof Berg-Garten",NA
"Scirpus sylvaticus","Hof Berg-Garten",NA
"Scleranthus perennis","Hof Berg-Garten",NA
"Scorzonera austriaca","Hof Berg-Garten",NA
"Scorzonera hispanica","Hof Berg-Garten",NA
"Scorzonera humilis","Hof Berg-Garten",NA
"Scorzonera purpurea","Hof Berg-Garten",NA
"Scrophularia auriculata","Hof Berg-Garten",NA
"Scrophularia umbrosa","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scrophularia-umbrosa-wildpflanze-naturnah.html"
"Scrophularia vernalis","Hof Berg-Garten",NA
"Scutellaria altissima","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scutellaria-altissima-wildpflanze-naturnah.html"
"Scutellaria minor","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/scutellaria-minor-wildpflanze-naturnah.html"
"Sedum album","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/sedum-album-saatgut-kaufen.html"
"Sedum album","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sedum-album-848-wildpflanze-naturnah.html"
"Sedum dasyphyllum","Hof Berg-Garten",NA
"Sedum maximum","Hof Berg-Garten",NA
"Sedum rupestre","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/sedum-rupestre-saatgut-kaufen.html"
"Sedum rupestre","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sedum-rupestre-849-wildpflanze-naturnah.html"
"Sedum sexangulare","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sedum-sexangulare-wildpflanze-naturnah.html"
"Sedum telephium","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/sedum-telephium-saatgut-kaufen.html"
"Sedum telephium","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sedum-telephium-853-wildpflanze-naturnah.html"
"Selinum carvifolia","Hof Berg-Garten",NA
"Selinum dubium","Hof Berg-Garten",NA
"Sempervivum tectorum","Hof Berg-Garten",NA
"Senecio aquaticus","Hof Berg-Garten",NA
"Senecio erucifolius","Hof Berg-Garten",NA
"Senecio ovatus","Hof Berg-Garten",NA
"Senecio paludosus","Hof Berg-Garten",NA
"Senecio sarracenicus","Hof Berg-Garten",NA
"Senecio subalpinus","Hof Berg-Garten",NA
"Senecio sylvaticus","Hof Berg-Garten",NA
"Serratula tinctoria","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/serratula-tinctoria-saatgut-kaufen.html"
"Serratula tinctoria","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/serratula-tinctoria-856-wildpflanze-naturnah.html"
"Seseli annuum","Hof Berg-Garten",NA
"Seseli hippomarathrum","Hof Berg-Garten",NA
"Seseli libanotis","Hof Berg-Garten",NA
"Seseli montanum","Hof Berg-Garten",NA
"Sesleria caerulea","Hof Berg-Garten",NA
"Sherardia arvensis","Hof Berg-Garten",NA
"Sibbaldia procumbens","Hof Berg-Garten",NA
"Silaum silaus","Hof Berg-Garten",NA
"Silene armeria","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/silene-armeria-saatgut-kaufen.html"
"Silene baccifera","Hof Berg-Garten",NA
"Silene noctiflora","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/silene-noctiflora-saatgut-kaufen.html"
"Silene nutans","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/silene-nutans-saatgut-kaufen.html"
"Silene nutans","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/silene-nutans-863-wildpflanze-naturnah.html"
"Silene otites","Hof Berg-Garten",NA
"Silene viscaria","Hof Berg-Garten",NA
"Silene vulgaris","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/silene-vulgaris-saatgut-kaufen.html"
"Silene vulgaris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/silene-vulgaris-864-wildpflanze-naturnah.html"
"Sisymbrium loeselii","Hof Berg-Garten",NA
"Sisymbrium orientale","Hof Berg-Garten",NA
"Sium latifolium","Hof Berg-Garten",NA
"Solidago virgaurea","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/solidago-virgaurea-saatgut-kaufen.html"
"Solidago virgaurea","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/solidago-virgaurea-866-wildpflanze-naturnah.html"
"Sonchus palustris","Hof Berg-Garten",NA
"Sorbus aria","Hof Berg-Garten",NA
"Sorbus chamaemespilus","Hof Berg-Garten",NA
"Sorbus domestica","Hof Berg-Garten",NA
"Sorbus latifolia","Hof Berg-Garten",NA
"Sorbus torminalis","Hof Berg-Garten",NA
"Sparganium emersum","Hof Berg-Garten",NA
"Sparganium erectum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/sparganium-erectum-wildpflanze-naturnah.html"
"Spergula arvensis","Hof Berg-Garten",NA
"Spergularia marina","Hof Berg-Garten",NA
"Spergularia media","Hof Berg-Garten",NA
"Spergularia rubra","Hof Berg-Garten",NA
"Stachys alpina","Hof Berg-Garten",NA
"Stachys germanica","Hof Berg-Garten",NA
"Stachys palustris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/stachys-palustris-wildpflanze-naturnah.html"
"Stachys recta","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/stachys-recta-871-wildpflanze-naturnah.html"
