"values","name"
"https://www.stauden-spatzundfrank.de/dunkle-akelei-aquilegia-atrata.html","Dunkle Akelei (Aquilegia atrata)"
"https://www.stauden-spatzundfrank.de/dunkle-flockenblume-centaurea-nigra.html","Dunkle Flockenblume (Centaurea nigra)"
"https://www.stauden-spatzundfrank.de/dunkle-koenigskerze-verbascum-nigrum.html","Dunkle Königskerze (Verbascum nigrum)"
"https://www.stauden-spatzundfrank.de/dunkle-koenigskerze-album-verbascum-nigrum-album.html","Dunkle Königskerze Album (Verbascum nigrum Album)"
"https://www.stauden-spatzundfrank.de/dunkler-storchschnabel-geranium-phaeum.html","Dunkler Storchschnabel (Geranium phaeum)"
"https://www.stauden-spatzundfrank.de/echte-goldrute-solidago-virgaurea.html","Echte Goldrute (Solidago virgaurea)"
"https://www.stauden-spatzundfrank.de/echte-katzenminze-nepeta-cataria.html","Echte Katzenminze (Nepeta cataria)"
"https://www.stauden-spatzundfrank.de/echte-schluesselblume-wiesen-schluesselblume-primula-veris.html","Echte Schlüsselblume, Wiesen-Schlüsselblume (Primula veris)"
"https://www.stauden-spatzundfrank.de/echter-baldrian-valeriana-officinalis.html","Echter Baldrian (Valeriana officinalis)"
"https://www.stauden-spatzundfrank.de/echter-beinwell-symphytum-officinale.html","Echter Beinwell (Symphytum officinale)"
"https://www.stauden-spatzundfrank.de/echter-bergfenchel-seseli-montanum.html","Echter Bergfenchel (Seseli montanum)"
"https://www.stauden-spatzundfrank.de/echter-eibisch-samtpappel-althaea-officinalis.html","Echter Eibisch, Samtpappel (Althaea officinalis)"
"https://www.stauden-spatzundfrank.de/echter-kuemmel-carum-carvi.html","Echter Kümmel (Carum carvi)"
"https://www.stauden-spatzundfrank.de/echter-quendel-arznei-thymian-thymus-pulegioides.html","Echter Quendel, Arznei-Thymian (Thymus pulegioides)"
"https://www.stauden-spatzundfrank.de/echter-salbei-salvia-officinalis.html","Echter Salbei (Salvia officinalis)"
"https://www.stauden-spatzundfrank.de/echter-salbei-berggarten-salvia-officinalis-berggarten.html","Echter Salbei Berggarten (Salvia officinalis Berggarten)"
"https://www.stauden-spatzundfrank.de/echter-salbei-casa-zampini-salvia-officinalis-casa-zampini.html","Echter Salbei Casa Zampini (Salvia officinalis Casa Zampini)"
"https://www.stauden-spatzundfrank.de/echter-salbei-major-salvia-officinalis-major.html","Echter Salbei Major (Salvia officinalis Major)"
"https://www.stauden-spatzundfrank.de/echter-salbei-purpurascens-salvia-officinalis-purpurascens.html","Echter Salbei Purpurascens (Salvia officinalis Purpurascens)"
"https://www.stauden-spatzundfrank.de/echter-thymian-standard-winter-thymus-vulgaris.html","Echter Thymian Standard Winter (Thymus vulgaris)"
"https://www.stauden-spatzundfrank.de/echter-ziest-heil-ziest-betonica-officinalis-stachys-officinalis.html","Echter Ziest, Heil-Ziest (Betonica officinalis, Stachys officinalis)"
"https://www.stauden-spatzundfrank.de/echtes-eisenkraut-verbena-officinalis.html","Echtes Eisenkraut (Verbena officinalis)"
"https://www.stauden-spatzundfrank.de/echtes-labkraut-galium-verum.html","Echtes Labkraut (Galium verum)"
"https://www.stauden-spatzundfrank.de/echtes-lungenkraut-pulmonaria-officinalis.html","Echtes Lungenkraut (Pulmonaria officinalis)"
"https://www.stauden-spatzundfrank.de/echtes-maedesuess-filipendula-ulmaria.html","Echtes Mädesüß (Filipendula ulmaria)"
"https://www.stauden-spatzundfrank.de/echtes-seifenkraut-saponaria-officinalis.html","Echtes Seifenkraut (Saponaria officinalis)"
"https://www.stauden-spatzundfrank.de/edel-gamander-teucrium-chamaedrys.html","Edel-Gamander (Teucrium chamaedrys)"
"https://www.stauden-spatzundfrank.de/edelweiss-silberzwerg-leontopodium-alpinum-silberzwerg.html","Edelweiß Silberzwerg (Leontopodium alpinum Silberzwerg)"
"https://www.stauden-spatzundfrank.de/edle-schafgarbe-duft-scharfgarbe-achillea-nobilis.html","Edle Schafgarbe, Duft-Scharfgarbe (Achillea nobilis)"
"https://www.stauden-spatzundfrank.de/ehrenpreis-rosa-zwerg-veronica-spicata-rosa-zwerg.html","Ehrenpreis Rosa Zwerg (Veronica spicata Rosa Zwerg)"
"https://www.stauden-spatzundfrank.de/elsaesser-haarstrang-peucedanum-alsaticum.html","Elsässer Haarstrang (Peucedanum alsaticum)"
"https://www.stauden-spatzundfrank.de/engelwurz-angelica-archangelica.html","Engelwurz (Angelica archangelica)"
"https://www.stauden-spatzundfrank.de/engelwurz-angelica-gigas.html","Engelwurz (Angelica gigas)"
"https://www.stauden-spatzundfrank.de/eselsdistel-onopordum-acanthium.html","Eselsdistel (Onopordum acanthium)"
"https://www.stauden-spatzundfrank.de/esparsette-onobrychis-vicifolia.html","Esparsette (Onobrychis vicifolia)"
"https://www.stauden-spatzundfrank.de/faerber-wau-reseda-luteola.html","Färber Wau (Reseda luteola)"
"https://www.stauden-spatzundfrank.de/faerber-meister-faerber-meier-asperula-tinctoria.html","Färber-Meister, Färber-Meier (Asperula tinctoria)"
"https://www.stauden-spatzundfrank.de/faerberkamille-anthemis-tinctoria.html","Färberkamille (Anthemis tinctoria)"
"https://www.stauden-spatzundfrank.de/faerberkamille-e-c-buxton-anthemis-tinctoria-e-c-buxton.html","Färberkamille E. C. Buxton (Anthemis tinctoria E. C. Buxton)"
"https://www.stauden-spatzundfrank.de/Faerberscharte-Serratula-tinctoria-.html","Färberscharte (Serratula tinctoria)"
"https://www.stauden-spatzundfrank.de/faerberwaid-isatis-tinctoria.html","Färberwaid (Isatis tinctoria)"
"https://www.stauden-spatzundfrank.de/felsen-steinkraut-alyssum-saxatile-compactum-goldkugel.html","Felsen-Steinkraut Compactum Goldkugel (Alyssum saxatile Compactum Goldkugel)"
