"values","name"
"https://www.blauetikett.de/samen-1/wildblumen/centaurea-montana-bergflockenblume.html","Centaurea montana, Bergflockenblume Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centaurea-nigra-schwarze-flockenblume.html","Centaurea nigra, Schwarze Flockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centaurea-jacea-wiesenflockenblume.html","Centaurea jacea, Wiesenflockenblume Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centaurea-scabiosa-skabiosen-flockenblume-4744.html","Centaurea scabiosa, Scabiosen-Flockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centaurium-erythraea-tausendg-ldenkraut.html","Centaurium erythraea, Tausendgüldenkraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centranthus-ruber-spornblume.html","Centranthus ruber, Spornblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/chelidonium-majus-sch-llkraut.html","Chelidonium majus,   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/chrysanthemum-leucanthemum-wiesenmargarite.html","Chrysanthemum leucanthemum, Wiesenmargarite  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/chrysanthemum-parthenium-mutterkraut.html","Chrysanthemum parthenium, Mutterkraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/chrysanthemum-vulgare-rainfarn.html","Chrysanthemum vulgare, Rainfarn  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/cichorium-intybus-wegwarte.html","Cichorium intybus, Wegwarte  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/cimicifuga-racemosa-traubensilberkerze.html","Cimicifuga racemosa, Traubensilberkerze  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/clematis-integrifolia-ganzbl-ttrige-waldrebe.html","Clematis integrifolia, Ganzblättrige Waldrebe Samen"
"https://www.blauetikett.de/samen-1/wildblumen/cnicus-benedictus-benediktenkraut.html","Cnicus benedictus, Benediktenkraut   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/conium-maculatum-fleckenschierling.html","Conium maculatum, Fleckenschierling  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/corydalis-cava-hohler-lerchensporn.html","Corydalis cava, Hohler Lerchensporn  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/corydalis-lutea-gelber-lerchensporn.html","Corydalis lutea, Gelber Lerchensporn  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/datura-stramonium-stechapfel.html","Datura stramonium, Stechapfel   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/daucus-carota-wilde-m-hre.html","Daucus carota, Wilde Möhre  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dianthus-carthusianorum-karth-usernelke.html","Dianthus carthusianorum, Karthäusernelke Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dianthus-deltoides-heidenelke.html","Dianthus deltoides, Heidenelke  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dianthus-plumarius-federnelke.html","Dianthus plumarius, Federnelke   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dianthus-superbus-prachtnelke.html","Dianthus superbus, Prachtnelke  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dictamnus-albus-diptam.html","Dictamnus albus, Diptam  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/digitalis-lanata-wolliger-fingerhut.html","Digitalis lanata, Wolliger Fingerhut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/digitalis-lutea-gelber-fingerhut.html","Digitalis lutea, Gelber Fingerhut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/digitalis-purpurea-roter-fingerhut.html","Digitalis purpurea, Roter Fingerhut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/dipsacus-silvestris-wilde-karde.html","Dipsacus silvestris, Wilde Karde    Samen"
"https://www.blauetikett.de/samen-1/wildblumen/echinacea-pallida-schmalbl-ttriger-sonnenhut.html","Echinacea pallida, Schmalblättriger Sonnenhut Samen"
"https://www.blauetikett.de/samen-1/wildblumen/echinacea-purpurea-roter-sonnenhut.html","Echinacea purpurea, Roter Sonnenhut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/echium-vulgare-natternkopf.html","Echium vulgare, Natternkopf  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/epilobium-angustifolium-schmalbl-ttriges-weidenr-schen.html","Epilobium angustifolium, Schmalblättriges Weidenröschen  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/epilobium-parviflorum-kleinbl-tiges-weidenr-schen.html","Epilobium parviflorum, Kleinblütiges Weidenröschen "
"https://www.blauetikett.de/samen-1/wildblumen/eranthis-hyemalis-winterling.html","Eranthis hyemalis, Winterling  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/eupatorium-cannabinum-wasserdost.html","Eupatorium cannabinum, Wasserdost, Wasserhanf  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/eupatorium-purpureum-roter-dost.html","Eupatorium purpureum, Roter Dost  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/filipendula-ulmaria-knolliges-m-des.html","Filipendula ulmaria, Knolliges Mädesüß Samen"
"https://www.blauetikett.de/samen-1/wildblumen/filipendula-vulgaris-m-des.html","Filipendula vulgaris, Mädesüß Samen"
"https://www.blauetikett.de/samen-1/wildblumen/fragaria-vesca-walderbeere.html","Fragaria vesca, Walderbeere  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/fumaria-officinalis-erdrauch.html","Fumaria officinalis, Erdrauch  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/galega-officinalis-gei-raute.html","Galega officinalis, Geißraute  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/galium-mollugo-wiesen-labkraut.html","Galium mollugo, Wiesen-Labkraut Samen"
"https://www.blauetikett.de/samen-1/wildblumen/galium-verum-echtes-labkraut.html","Galium verum, Echtes Labkraut  Samen"
